,Candidat,Circ,Departement,Parti,Score
3051,Michel Benit,20.0,-circonscription-nord,"
									LDI-MPF									","2,16%"
3052,Sylvie Bernard,20.0,-circonscription-nord,"
									Les nouveaux écologistes									","1,90%"
3053,Philippe Bardiaux,20.0,-circonscription-nord,Mouvement des réformateurs,"1,87%"
3054,Jean-Louis Borloo,21.0,-circonscription-nord,UDF,"34,27%"
3055,Fabien Thiémé,21.0,-circonscription-nord,PCF,"22,46%"
3056,Dominique Slabolepszy,21.0,-circonscription-nord,FN,"15,86%"
3057,Bernard Frimat,21.0,-circonscription-nord,PS,"14,56%"
3058,Philippe Duée,21.0,-circonscription-nord,RPR dissident,"4,30%"
3059,Martial Esmans,21.0,-circonscription-nord,LO,"2,35%"
3060,Alain Deruche,21.0,-circonscription-nord,"
									Ecologie citoyenne									","2,17%"
3061,Francis Raymond,21.0,-circonscription-nord,"
									LDI-MPF									","1,79%"
3062,Corinne Martin,21.0,-circonscription-nord,"
									Les nouveaux écologistes									","1,56%"
3063,Jean-Claude Borgogno,21.0,-circonscription-nord,Mouvement des citoyens,"0,68%"
3064,Christian Bataille,22.0,-circonscription-nord,PS,"31,69%"
3065,Bernard Baudoux,22.0,-circonscription-nord,PCF,"20,81%"
3066,Jean-Marie Lemaire,22.0,-circonscription-nord,Divers droite,"20,51%"
3067,Daniel Duhamel,22.0,-circonscription-nord,FN,"15,41%"
3068,Dominique Leblanc,22.0,-circonscription-nord,"
									LDI-MPF									","4,76%"
3069,Nordine El Marbati,22.0,-circonscription-nord,LO,"2,18%"
3070,Chantal Malpaux,22.0,-circonscription-nord,Les Verts,"1,70%"
3071,Marie Trapon,22.0,-circonscription-nord,Génération écologie,"1,68%"
3072,Maurice Hernoult,22.0,-circonscription-nord,"
									Les nouveaux écologistes									","1,26%"
3073,Claude Deresnes,23.0,-circonscription-nord,FN,"25,90%"
3074,Jean-Claude Decagny,23.0,-circonscription-nord,UDF,"22,16%"
3075,Annick Mattighello,23.0,-circonscription-nord,PCF,"14,30%"
3076,Jacqueline Bard,23.0,-circonscription-nord,PS,"14,15%"
3077,Umberto Battist,23.0,-circonscription-nord,PS dissident,"10,75%"
3078,Martine Dupont,23.0,-circonscription-nord,LO,"2,99%"
3079,Patrick Degardin,23.0,-circonscription-nord,"
									LDI-CNIP									","2,97%"
3080,Jean Thiriaux,23.0,-circonscription-nord,Divers droite,"2,52%"
3081,Chantal Leroy,23.0,-circonscription-nord,"
									Les nouveaux écologistes									","2,18%"
3082,Rossano Pulpito,23.0,-circonscription-nord,Mouvement écologiste indépendant,"1,98%"
3083,Bruno Gayot,23.0,-circonscription-nord,Extrème droite,"0,05%"
3084,Nasser Achour,23.0,-circonscription-nord,Divers droite,"0,04%"
3085,Marcel Dehoux,24.0,-circonscription-nord,PS,"28,31%"
3086,Alain Poyart,24.0,-circonscription-nord,RPR,"21,88%"
3087,Joël Wilmotte,24.0,-circonscription-nord,Divers droite,"15,43%"
3088,Alain Berteaux,24.0,-circonscription-nord,PCF,"14,23%"
3089,Pierre Zanardi,24.0,-circonscription-nord,FN,"12,55%"
3090,Jean-Charles Cournut,24.0,-circonscription-nord,LO,"3,10%"
3091,Damien Ramondou,24.0,-circonscription-nord,Les Verts,"1,80%"
3092,Christiane Lefrère,24.0,-circonscription-nord,"
									Les nouveaux écologistes									","1,32%"
3093,Hervé Dubois,24.0,-circonscription-nord,Génération écologie,"1,28%"
3094,Jacques Zeggai,24.0,-circonscription-nord,Extrème droite,"0,11%"
3095,Olivier Dassault,1.0,-circonscription-oise,RPR,"29,51%"
3096,Yves Rome,1.0,-circonscription-oise,PS,"26,92%"
3097,Laurent Isore,1.0,-circonscription-oise,FN,"20,34%"
3098,Thierry Aury,1.0,-circonscription-oise,PCF,"8,14%"
3099,Eric Mardyla,1.0,-circonscription-oise,"
									LDI-MPF									","4,92%"
3100,Gilles Berg,1.0,-circonscription-oise,LO,"4,03%"
3101,Georges Toutain,1.0,-circonscription-oise,Génération écologie,"3,19%"
3102,Didier Placet,1.0,-circonscription-oise,Les Verts,"1,83%"
3103,Didier Gusse,1.0,-circonscription-oise,Mouvement écologiste indépendant,"1,12%"
3104,Jean-François Mancel,2.0,-circonscription-oise,RPR,"27,93%"
3105,Béatrice Marre,2.0,-circonscription-oise,PS,"24,78%"
3106,Eric Delcroix,2.0,-circonscription-oise,FN,"22,16%"
3107,Alain Visa,2.0,-circonscription-oise,PCF,"7,09%"
3108,Jean-Claude Giret,2.0,-circonscription-oise,"
									LDI-MPF									","5,24%"
3109,Yves Gaillard,2.0,-circonscription-oise,LO,"3,68%"
3110,Jean-François Lassalle,2.0,-circonscription-oise,Génération écologie,"3,03%"
3111,Philippe Dillman,2.0,-circonscription-oise,Les Verts,"2,90%"
3112,Bernard Lahitte,2.0,-circonscription-oise,Mouvement écologiste indépendant,"1,74%"
3113,Sylvie Campana,2.0,-circonscription-oise,Mouvement des citoyens,"1,45%"
3114,Michel Françaix,3.0,-circonscription-oise,PS,"25,47%"
3115,Michel Guiniot,3.0,-circonscription-oise,FN,"25,36%"
3116,Ernest Chenière,3.0,-circonscription-oise,RPR,"20,79%"
3117,Jean-Pierre Bosino,3.0,-circonscription-oise,PCF,"13,50%"
3118,Corinne Pascal-Thibout,3.0,-circonscription-oise,Les Verts,"4,09%"
3119,Roland Szpirko,3.0,-circonscription-oise,LO,"3,24%"
3120,Annick Potelle-Drobecq,3.0,-circonscription-oise,"
									LDI-CNIP									","2,41%"
3121,Daniel Bertaux,3.0,-circonscription-oise,Mouvement écologiste indépendant,"2,10%"
3122,Gérard Welker,3.0,-circonscription-oise,Mouvement des citoyens,"1,58%"
3123,Monique Bouzin,3.0,-circonscription-oise,Parti des travailleurs,"1,16%"
3124,Guy Guioubly,3.0,-circonscription-oise,"
									Mouvement des réformateurs									","0,31%"
3125,Arthur Dehaine,4.0,-circonscription-oise,RPR,"34,84%"
3126,Jacques Dray,4.0,-circonscription-oise,PS,"22,09%"
3127,Philippe Evrard,4.0,-circonscription-oise,FN,"20,16%"
3128,Serge Salomon,4.0,-circonscription-oise,PCF,"7,20%"
3129,LUCIEN Scoffham,4.0,-circonscription-oise,Génération écologie,"4,11%"
3130,Daniel Couturet,4.0,-circonscription-oise,"
									LDI-MPF									","3,86%"
3131,Franck Plain,4.0,-circonscription-oise,LO,"3,34%"
3132,Louis Perrier,4.0,-circonscription-oise,Les Verts,"2,82%"
3133,Georges Brossaud,4.0,-circonscription-oise,"
									US4J									","1,57%"
3134,Lucien Degauchy,5.0,-circonscription-oise,RPR,"33,04%"
3135,Laurence Rossignol,5.0,-circonscription-oise,PS,"22,47%"
3136,Jean-Paul Letourneur,5.0,-circonscription-oise,FN,"18,77%"
3137,Hélène Masure,5.0,-circonscription-oise,PCF,"8,45%"
3138,Béatrice Patrie,5.0,-circonscription-oise,Mouvement des citoyens,"5,15%"
3139,Eric Dancoisne,5.0,-circonscription-oise,Mouvement écologiste indépendant,"3,97%"
3140,Bruno Ferlay,5.0,-circonscription-oise,LO,"2,94%"
3141,Françoise Courtalhac,5.0,-circonscription-oise,Divers gauche,"2,84%"
3142,Michel Drouard,5.0,-circonscription-oise,"
									LDI-MPF									","2,37%"
3143,François-Michel Gonnot,6.0,-circonscription-oise,UDF,"27,62%"
3144,Patrice Carvalho,6.0,-circonscription-oise,PCF,"23,64%"
3145,Pierre Descaves,6.0,-circonscription-oise,FN,"22,39%"
3146,Jean-Jacques Cousin,6.0,-circonscription-oise,PS,"14,70%"
3147,Françoise Hacquart,6.0,-circonscription-oise,Les Verts,"2,76%"
3148,Jean-Marc Iskin,6.0,-circonscription-oise,LO,"2,31%"
3149,André Pauquet,6.0,-circonscription-oise,Ecologiste,"2,00%"
3150,Benoît Hofferer,6.0,-circonscription-oise,"
									LDI-CNIP									","1,82%"
3151,Claude Gouigoux,6.0,-circonscription-oise,Divers droite,"1,20%"
3152,Elizabeth Fontaine,6.0,-circonscription-oise,Mouvement écologiste indépendant,"1,02%"
3153,Guy Schaub,6.0,-circonscription-oise,"
									US4J									","0,55%"
3154,Jean-Pierre Braine,7.0,-circonscription-oise,PS,"28,25%"
3155,Olivier François,7.0,-circonscription-oise,FN,"25,28%"
3156,Dominique Antoine,7.0,-circonscription-oise,UDF,"22,27%"
3157,Marie-France Boutroue,7.0,-circonscription-oise,PCF,"9,86%"
3158,Raymond Hallard,7.0,-circonscription-oise,LO,"4,40%"
3159,Jean-François Etienne,7.0,-circonscription-oise,Génération écologie,"3,20%"
3160,Marc Carrignon,7.0,-circonscription-oise,Les Verts,"3,02%"
3161,Guy Harlé d'Ophove,7.0,-circonscription-oise,"
									LDI-CNIP									","2,50%"
3162,Catherine Beaurain,7.0,-circonscription-oise,Mouvement écologiste indépendant,"1,22%"
3163,Yves Deniaud,1.0,-circonscription-orne,RPR,"38,48%"
3164,Joaquim Pueyo,1.0,-circonscription-orne,PS,"28,93%"
3165,Janine Tanoue,1.0,-circonscription-orne,FN,"11,44%"
3166,Joël Jeanniard du Dot,1.0,-circonscription-orne,"
									LDI-MPF									","3,85%"
3167,Francine Brière,1.0,-circonscription-orne,PCF,"3,55%"
3168,Philippe Menard,1.0,-circonscription-orne,Les Verts,"2,63%"
3169,Amanda Helleu,1.0,-circonscription-orne,LO,"2,54%"
3170,Florence Faucheur,1.0,-circonscription-orne,Génération écologie,"2,52%"
3171,Christine Coulon,1.0,-circonscription-orne,LCR,"2,28%"
3172,Thierry Mathieu,1.0,-circonscription-orne,Mouvement des citoyens,"2,21%"
3173,Renée Tragin,1.0,-circonscription-orne,"
									Les nouveaux écologistes									","1,56%"
3174,Jean-Claude Lenoir,2.0,-circonscription-orne,UDF,"38,16%"
3175,Bernadette Merchez,2.0,-circonscription-orne,PS,"20,19%"
3176,Christian Turin,2.0,-circonscription-orne,FN,"17,07%"
3177,Jean Sellier,2.0,-circonscription-orne,Divers,"11,25%"
3178,Jeanne Hardy,2.0,-circonscription-orne,PCF,"4,82%"
3179,Philippe Volcker,2.0,-circonscription-orne,Les Verts,"4,22%"
3180,Nicole Lemaire,2.0,-circonscription-orne,"
									Mouvement des réformateurs									","2,26%"
3181,Christian Goré,2.0,-circonscription-orne,Extrème droite,"2,02%"
3182,Sylvia Bassot,3.0,-circonscription-orne,UDF,"39,15%"
3183,Laurent Beauvais,3.0,-circonscription-orne,PS,"24,92%"
3184,Brigitte Lecoeur,3.0,-circonscription-orne,FN,"14,02%"
3185,Yannick Soubien,3.0,-circonscription-orne,Les Verts,"8,48%"
3186,Robert Levesque,3.0,-circonscription-orne,PCF,"5,87%"
3187,Jean-Jack Denoual,3.0,-circonscription-orne,"
									LDI-MPF									","3,33%"
3188,Jean-Michel Vidus,3.0,-circonscription-orne,Parti radical socialiste,"2,03%"
3189,Patrick Hurel,3.0,-circonscription-orne,Mouvement des citoyens,"2,01%"
3190,Frédéric Vanwierst,3.0,-circonscription-orne,Divers,"0,19%"
3191,Jean-Pierre Defontaine,1.0,-circonscription-pas-de-calais,Parti radical socialiste,"39,53%"
3192,Jean-Marie Prestaux,1.0,-circonscription-pas-de-calais,RPR,"21,33%"
3193,Patrick Heaulme,1.0,-circonscription-pas-de-calais,FN,"13,02%"
3194,Lucien Capron,1.0,-circonscription-pas-de-calais,PCF,"7,29%"
3195,Gérard Pavy,1.0,-circonscription-pas-de-calais,Divers droite,"6,05%"
3196,Hervé Lamoril,1.0,-circonscription-pas-de-calais,"
									LDI-MPF									","4,39%"
3197,Hélène Flautre,1.0,-circonscription-pas-de-calais,Les Verts,"4,28%"
3198,Claudine Lescouf,1.0,-circonscription-pas-de-calais,Ecologiste,"2,24%"
3199,Didier Pero,1.0,-circonscription-pas-de-calais,"
									US4J									","1,66%"
3200,Alain Hanot,1.0,-circonscription-pas-de-calais,"
									Parti de la loi naturelle									","0,21%"
3201,Charles Gheerbrant,2.0,-circonscription-pas-de-calais,UDF,"26,39%"
3202,Catherine Génisson,2.0,-circonscription-pas-de-calais,PS,"25,68%"
3203,Jean-Marie Alexandre,2.0,-circonscription-pas-de-calais,Mouvement des citoyens,"23,19%"
3204,Yves-Marie Lherbier,2.0,-circonscription-pas-de-calais,FN,"14,38%"
3205,Gilles Pennequin,2.0,-circonscription-pas-de-calais,"
									Ecologie citoyenne									","6,98%"
3206,Walter Lamiet,2.0,-circonscription-pas-de-calais,"
									LDI-MPF									","3,39%"
3207,Philippe Vasseur,3.0,-circonscription-pas-de-calais,UDF,"46,60%"
3208,Jean-Claude Leroy,3.0,-circonscription-pas-de-calais,PS,"34,44%"
3209,Jean-Pierre d'Hollander,3.0,-circonscription-pas-de-calais,FN,"8,23%"
3210,Alain Libert,3.0,-circonscription-pas-de-calais,PCF,"6,54%"
3211,Jean-Luc Delecroix,3.0,-circonscription-pas-de-calais,Les Verts,"2,41%"
3212,André Hibon,3.0,-circonscription-pas-de-calais,Génération écologie,"1,77%"
3213,Léonce Deprez,4.0,-circonscription-pas-de-calais,UDF,"39,05%"
3214,Danièle Lhomme,4.0,-circonscription-pas-de-calais,PS,"31,84%"
3215,Francis Leroy,4.0,-circonscription-pas-de-calais,FN,"11,37%"
3216,Georges Baillet,4.0,-circonscription-pas-de-calais,PCF,"8,19%"
3217,Martine Vandame,4.0,-circonscription-pas-de-calais,"
									LDI-MPF									","4,01%"
3218,Bernard Lebas,4.0,-circonscription-pas-de-calais,Les Verts,"2,97%"
3219,William Tison,4.0,-circonscription-pas-de-calais,Génération écologie,"2,58%"
3220,Jean-Pierre Pont,5.0,-circonscription-pas-de-calais,UDF,"25,03%"
3221,Guy Lengagne,5.0,-circonscription-pas-de-calais,PS dissident,"20,81%"
3222,Thérèse Guilbert,5.0,-circonscription-pas-de-calais,PS,"17,66%"
3223,Jean-Claude Juda,5.0,-circonscription-pas-de-calais,PCF,"15,10%"
3224,Guy Molliens,5.0,-circonscription-pas-de-calais,FN,"10,88%"
3225,Marc Benard,5.0,-circonscription-pas-de-calais,LO,"3,44%"
3226,Pierre Geneau,5.0,-circonscription-pas-de-calais,Les Verts,"3,33%"
3227,Typhaine de Penfentenyo,5.0,-circonscription-pas-de-calais,"
									LDI-MPF									","2,44%"
3228,Luc Lebrun,5.0,-circonscription-pas-de-calais,Mouvement écologiste indépendant,"1,31%"
3229,Dominique Dupilet,6.0,-circonscription-pas-de-calais,PS,"35,62%"
3230,Bernard Deram,6.0,-circonscription-pas-de-calais,RPR,"23,81%"
3231,Jacques Fourny,6.0,-circonscription-pas-de-calais,FN,"12,23%"
3232,Gisèle Cocquerelle,6.0,-circonscription-pas-de-calais,PCF,"10,43%"
3233,François Dubout,6.0,-circonscription-pas-de-calais,Divers gauche,"5,55%"
3234,Max Papyle,6.0,-circonscription-pas-de-calais,Les Verts,"5,37%"
3235,Philippe Pichon,6.0,-circonscription-pas-de-calais,LO,"4,18%"
3236,Jeanine Chauffour-Royer,6.0,-circonscription-pas-de-calais,"
									LDI-MPF									","2,81%"
3237,André Capet,7.0,-circonscription-pas-de-calais,PS,"31,62%"
3238,Claude Demassieux,7.0,-circonscription-pas-de-calais,RPR,"27,59%"
3239,Jacky Hénin,7.0,-circonscription-pas-de-calais,PCF,"14,10%"
3240,Raymond Mortier,7.0,-circonscription-pas-de-calais,FN,"12,59%"
3241,Mireille Gest,7.0,-circonscription-pas-de-calais,Les Verts,"6,77%"
3242,Robert Deroi,7.0,-circonscription-pas-de-calais,"
									LDI-MPF									","3,73%"
3243,Christian Guffroy,7.0,-circonscription-pas-de-calais,Parti des travailleurs,"3,60%"
3244,Michel Lefait,8.0,-circonscription-pas-de-calais,PS,"39,85%"
3245,Jean-Jacques Delvaux,8.0,-circonscription-pas-de-calais,RPR,"32,64%"
3246,Frédéric Lorthois,8.0,-circonscription-pas-de-calais,FN,"10,77%"
3247,Jacques Cailliau,8.0,-circonscription-pas-de-calais,Les Verts,"4,69%"
3248,André Bonnier,8.0,-circonscription-pas-de-calais,Mouvement des citoyens,"4,51%"
3249,Christophe Charlon,8.0,-circonscription-pas-de-calais,LO,"4,01%"
3250,Christine Dhorne,8.0,-circonscription-pas-de-calais,"
									LDI-MPF									","3,52%"
3251,Bernard Seux,9.0,-circonscription-pas-de-calais,PS,"34,09%"
3252,Jean-Pierre Deruelle,9.0,-circonscription-pas-de-calais,UDF,"18,22%"
3253,Lucien Andries,9.0,-circonscription-pas-de-calais,PCF,"16,19%"
3254,Marcos Cantolla-Iradi,9.0,-circonscription-pas-de-calais,FN,"11,03%"
3255,Marie-France Deleflie,9.0,-circonscription-pas-de-calais,Divers,"10,96%"
3256,Marie-Danièle Duquenne,9.0,-circonscription-pas-de-calais,LO,"4,15%"
3257,Serge Pacheka,9.0,-circonscription-pas-de-calais,Les Verts,"3,10%"
3258,Michel Hecquet,9.0,-circonscription-pas-de-calais,Mouvement écologiste indépendant,"2,27%"
3259,Serge Janquin,10.0,-circonscription-pas-de-calais,PS,"37,64%"
3260,Daniel Dewalle,10.0,-circonscription-pas-de-calais,PCF,"25,17%"
3261,Daniel Mouton,10.0,-circonscription-pas-de-calais,RPR,"13,41%"
3262,Jean-Paul Depret,10.0,-circonscription-pas-de-calais,FN,"12,04%"
3263,Daniel Ludwikowski,10.0,-circonscription-pas-de-calais,Les Verts,"5,07%"
3264,Gérard Delimard,10.0,-circonscription-pas-de-calais,LO,"3,86%"
3265,Daniel Lecucq,10.0,-circonscription-pas-de-calais,"
									LDI-MPF									","2,80%"
3266,Marcel Cabiddu,11.0,-circonscription-pas-de-calais,PS,"28,17%"
3267,Rémy Auchedé,11.0,-circonscription-pas-de-calais,PCF,"27,72%"
3268,Eric Iorio,11.0,-circonscription-pas-de-calais,FN,"16,46%"
3269,Dominique Josien,11.0,-circonscription-pas-de-calais,UDF,"15,60%"
3270,Joseph Pasquier,11.0,-circonscription-pas-de-calais,Les Verts,"5,70%"
3271,Frédéric Scheers,11.0,-circonscription-pas-de-calais,LO,"3,77%"
3272,René Beaugrand,11.0,-circonscription-pas-de-calais,"
									LDI-MPF									","2,59%"
3273,Jean-Pierre Kucheida,12.0,-circonscription-pas-de-calais,PS,"35,26%"
3274,Jacques Robitail,12.0,-circonscription-pas-de-calais,PCF,"27,81%"
3275,Patrick Ratcliffe,12.0,-circonscription-pas-de-calais,FN,"14,98%"
3276,Bernard Pukiel,12.0,-circonscription-pas-de-calais,RPR,"8,75%"
3277,Nathalie Hubert,12.0,-circonscription-pas-de-calais,LO,"4,49%"
3278,Jérôme Przystupa,12.0,-circonscription-pas-de-calais,Les Verts,"3,98%"
3279,Henri Bailleul,12.0,-circonscription-pas-de-calais,Mouvement écologiste indépendant,"2,88%"
3280,David Sergent,12.0,-circonscription-pas-de-calais,"
									LDI-CNIP									","1,85%"
3281,Christian Guffroy,12.0,-circonscription-pas-de-calais,Parti des travailleurs,"0,00%"
3282,Jean-Claude Bois,13.0,-circonscription-pas-de-calais,PS,"36,49%"
3283,Gilbert Rolos,13.0,-circonscription-pas-de-calais,PCF,"21,27%"
3284,Bernard Skubic,13.0,-circonscription-pas-de-calais,FN,"18,56%"
3285,Béatrice Permuy,13.0,-circonscription-pas-de-calais,UDF,"11,12%"
3286,Françoise Delbarre,13.0,-circonscription-pas-de-calais,LO,"4,06%"
3287,Régis Libessart,13.0,-circonscription-pas-de-calais,Les Verts,"2,86%"
3288,Karine Goulin,13.0,-circonscription-pas-de-calais,Ecologiste,"1,74%"
3289,Antony Houzet,13.0,-circonscription-pas-de-calais,Génération écologie,"1,59%"
3290,Emile Carpentier,13.0,-circonscription-pas-de-calais,"
									LDI-CNIP									","1,55%"
3291,Daniel Gensane,13.0,-circonscription-pas-de-calais,"
									Initiative républicaine									","0,74%"
3292,Valentin Delecroix,13.0,-circonscription-pas-de-calais,Ecologiste,"0,00%"
3293,Albert Facon,14.0,-circonscription-pas-de-calais,PS,"25,64%"
3294,Yves Coquelle,14.0,-circonscription-pas-de-calais,PCF,"25,42%"
3295,Jean Urbaniak,14.0,-circonscription-pas-de-calais,Divers droite,"23,81%"
3296,Steeve Briois,14.0,-circonscription-pas-de-calais,FN,"18,06%"
3297,Xavier Lapierre,14.0,-circonscription-pas-de-calais,LO,"2,71%"
3298,Ginette Carlier,14.0,-circonscription-pas-de-calais,Génération écologie,"2,23%"
3299,Valérie Dours,14.0,-circonscription-pas-de-calais,Les Verts,"2,11%"
3300,Odile Saugues,1.0,-circonscription-puy-de-dome,PS,"34,90%"
3301,Michel Fanget,1.0,-circonscription-puy-de-dome,UDF,"28,35%"
3302,Abel Poitrineau,1.0,-circonscription-puy-de-dome,FN,"11,18%"
3303,Danielle Martin,1.0,-circonscription-puy-de-dome,PCF,"7,44%"
3304,Yves Leycuras,1.0,-circonscription-puy-de-dome,Les Verts,"4,38%"
3305,Daniel Séguy,1.0,-circonscription-puy-de-dome,LO,"3,10%"
3306,Alain Laffont,1.0,-circonscription-puy-de-dome,LCR,"2,72%"
3307,Thierry Jacouton,1.0,-circonscription-puy-de-dome,"
									LDI-MPF									","2,25%"
3308,Michel Despalle,1.0,-circonscription-puy-de-dome,Génération écologie,"1,71%"
3309,Gisèle Naudier,1.0,-circonscription-puy-de-dome,Mouvement écologiste indépendant,"1,56%"
3310,Monique Bonnet,1.0,-circonscription-puy-de-dome,Mouvement des citoyens,"1,22%"
3311,Daniel Beaufils,1.0,-circonscription-puy-de-dome,Parti des travailleurs,"0,71%"
3312,Anne-Marie Vacheron,1.0,-circonscription-puy-de-dome,Divers,"0,37%"
3313,Florent Delaunay,1.0,-circonscription-puy-de-dome,Parti humaniste,"0,11%"
3314,Alain Neri,2.0,-circonscription-puy-de-dome,PS,"37,57%"
3315,Michel Cartaud,2.0,-circonscription-puy-de-dome,UDF,"26,92%"
3316,Maxime Royet,2.0,-circonscription-puy-de-dome,FN,"9,87%"
3317,Nicole Taque,2.0,-circonscription-puy-de-dome,PCF,"7,93%"
3318,Thierry Caruana,2.0,-circonscription-puy-de-dome,Les Verts,"4,66%"
3319,Josiane Mainville,2.0,-circonscription-puy-de-dome,LO,"3,53%"
