,Candidat,Circ,Departement,Parti,Score
6246,Joël Fabrigoule,7.0,-circonscription-seine-maritime,Divers,"1,09%"
6247,Sylvie Aliôme,7.0,-circonscription-seine-maritime,CPNT,"0,77%"
6248,Jacqueline Cocho,7.0,-circonscription-seine-maritime,MHAN,"0,33%"
6249,Daniel Paul,8.0,-circonscription-seine-maritime,PCF,"31,51%"
6250,Edouard Philippe,8.0,-circonscription-seine-maritime,UMP,"28,02%"
6251,Nadine Le Monnier,8.0,-circonscription-seine-maritime,FN,"14,55%"
6252,Eric Donfu,8.0,-circonscription-seine-maritime,Divers gauche,"10,30%"
6253,Philippe Fouché-Saillenfest,8.0,-circonscription-seine-maritime,mnr.png,"4,27%"
6254,Jérôme Deschamps,8.0,-circonscription-seine-maritime,Les Verts,"3,05%"
6255,Pierre Jeanne,8.0,-circonscription-seine-maritime,LCR,"2,21%"
6256,Sylvie Longuet,8.0,-circonscription-seine-maritime,LO,"1,62%"
6257,Françoise Moreau,8.0,-circonscription-seine-maritime,Pôle républicain,"1,33%"
6258,Erick Berne,8.0,-circonscription-seine-maritime,CPNT,"1,19%"
6259,Sylviane Simon,8.0,-circonscription-seine-maritime,MHAN,"0,83%"
6260,Georges Aurigny,8.0,-circonscription-seine-maritime,Parti des travailleurs,"0,43%"
6261,Marc Stella,8.0,-circonscription-seine-maritime,Génération écologie,"0,37%"
6262,Gérald Auger,8.0,-circonscription-seine-maritime,MEI,"0,31%"
6263,Daniel Fidelin,9.0,-circonscription-seine-maritime,UMP,"39,68%"
6264,Patrick Jeanne,9.0,-circonscription-seine-maritime,PS,"33,61%"
6265,Jean-François Touzé,9.0,-circonscription-seine-maritime,FN,"11,90%"
6266,François-Marie Michaux,9.0,-circonscription-seine-maritime,Les Verts,"3,18%"
6267,Jean-Claude Blondel,9.0,-circonscription-seine-maritime,PCF,"2,85%"
6268,Stéphanie Carton,9.0,-circonscription-seine-maritime,CPNT,"2,81%"
6269,Dominique Pierre,9.0,-circonscription-seine-maritime,LCR,"2,23%"
6270,Sandra Rosendale,9.0,-circonscription-seine-maritime,LO,"1,71%"
6271,Louis Le Roux,9.0,-circonscription-seine-maritime,MPF,"1,03%"
6272,Ginette Vanbuckhave,9.0,-circonscription-seine-maritime,Génération écologie,"0,51%"
6273,Evelyne Claeyssens,9.0,-circonscription-seine-maritime,MNR,"0,48%"
6274,Gérard Fuchs,10.0,-circonscription-seine-maritime,PS,"31,28%"
6275,Alfred Trassy-Paillogues,10.0,-circonscription-seine-maritime,UMP,"28,53%"
6276,Pascal Martin,10.0,-circonscription-seine-maritime,UDF,"20,59%"
6277,Michel Benard,10.0,-circonscription-seine-maritime,FN,"8,29%"
6278,Cécile Legendre,10.0,-circonscription-seine-maritime,Les Verts,"2,22%"
6279,Elisabeth Leméteil,10.0,-circonscription-seine-maritime,LCR,"1,97%"
6280,Thierry Baillet,10.0,-circonscription-seine-maritime,CPNT,"1,84%"
6281,Marcelle Marecal,10.0,-circonscription-seine-maritime,PCF,"1,77%"
6282,Simon Sulkowski,10.0,-circonscription-seine-maritime,LO,"1,54%"
6283,Denis Bernaville,10.0,-circonscription-seine-maritime,MNR,"0,87%"
6284,François Martot,10.0,-circonscription-seine-maritime,Pôle républicain,"0,87%"
6285,Christophe Chomant,10.0,-circonscription-seine-maritime,"
									Nouvelle donne									","0,24%"
6286,Daniel Delamare,10.0,-circonscription-seine-maritime,Génération écologie,"0,00%"
6287,Edouard Leveau,11.0,-circonscription-seine-maritime,UMP,"37,55%"
6288,Christian Cuvilliez,11.0,-circonscription-seine-maritime,PCF,"21,93%"
6289,Sandrine Hurel,11.0,-circonscription-seine-maritime,PS,"19,24%"
6290,Delphine Moreau,11.0,-circonscription-seine-maritime,FN,"9,49%"
6291,Philippe Normand,11.0,-circonscription-seine-maritime,CPNT,"3,49%"
6292,Michelle Petiteville,11.0,-circonscription-seine-maritime,LO,"2,06%"
6293,Marie-José Zanetti,11.0,-circonscription-seine-maritime,Les Verts,"1,45%"
6294,Charles Soubeyran,11.0,-circonscription-seine-maritime,LCR,"1,26%"
6295,René Sagnier,11.0,-circonscription-seine-maritime,MEI,"1,21%"
6296,Emmanuel de Bailliencourt,11.0,-circonscription-seine-maritime,MPF,"0,91%"
6297,Bruni Ricque,11.0,-circonscription-seine-maritime,Parti des travailleurs,"0,71%"
6298,Thierry Blassieaux,11.0,-circonscription-seine-maritime,MNR,"0,70%"
6299,Thierry Delecroix,11.0,-circonscription-seine-maritime,Divers gauche,"0,00%"
6300,Alain Le Vern,12.0,-circonscription-seine-maritime,PS,"37,79%"
6301,Michel Lejeune,12.0,-circonscription-seine-maritime,Divers droite,"34,94%"
6302,Carole Moreau,12.0,-circonscription-seine-maritime,FN,"9,92%"
6303,Michel Turbier,12.0,-circonscription-seine-maritime,UMP,"6,30%"
6304,Martial Pépin,12.0,-circonscription-seine-maritime,CPNT,"2,34%"
6305,Evelyne Detournay,12.0,-circonscription-seine-maritime,Les Verts,"1,89%"
6306,Anne-Marie Vibert,12.0,-circonscription-seine-maritime,PCF,"1,63%"
6307,Anne Desjardins,12.0,-circonscription-seine-maritime,LCR,"1,31%"
6308,Daniel Pitteloud,12.0,-circonscription-seine-maritime,Divers gauche,"1,16%"
6309,Jacqueline Miermont,12.0,-circonscription-seine-maritime,LO,"1,04%"
6310,Jean-Javques Rénier,12.0,-circonscription-seine-maritime,MNR,"0,81%"
6311,Dominique Duclos,12.0,-circonscription-seine-maritime,MPF,"0,52%"
6312,Marie-Claude Giraud,12.0,-circonscription-seine-maritime,Pôle républicain,"0,20%"
6313,Yves Soret,12.0,-circonscription-seine-maritime,"
									Nouvelle donne									","0,15%"
6314,Jean-Claude Mignon,1.0,-circonscription-seine-et-marne,UMP,"47,62%"
6315,Jean-Marc Brûlé,1.0,-circonscription-seine-et-marne,Les Verts,"28,82%"
6316,Pierrette Magnien,1.0,-circonscription-seine-et-marne,FN,"11,52%"
6317,Jean-Pierre Poupard,1.0,-circonscription-seine-et-marne,PCF,"3,00%"
6318,Patrick Desphelipon,1.0,-circonscription-seine-et-marne,LCR,"2,78%"
6319,Marie-José Mouilleron,1.0,-circonscription-seine-et-marne,Pôle républicain,"1,86%"
6320,Annick Martin,1.0,-circonscription-seine-et-marne,MNR,"1,42%"
6321,Valérie Suder,1.0,-circonscription-seine-et-marne,MEI,"1,31%"
6322,Claude Guérin,1.0,-circonscription-seine-et-marne,LO,"1,08%"
6323,Nicolas Pomies,1.0,-circonscription-seine-et-marne,Divers gauche,"0,31%"
6324,Didier Janelle,1.0,-circonscription-seine-et-marne,CPNT,"0,29%"
6325,Pascale Marino,1.0,-circonscription-seine-et-marne,Génération écologie,"0,00%"
6326,Didier Julia,2.0,-circonscription-seine-et-marne,UMP,"46,09%"
6327,Nelly Renaud-Touchard,2.0,-circonscription-seine-et-marne,PS,"23,72%"
6328,Jean-Claude Berthier,2.0,-circonscription-seine-et-marne,FN,"13,01%"
6329,Philippe Tissot,2.0,-circonscription-seine-et-marne,Divers droite,"6,85%"
6330,Liliane Pays,2.0,-circonscription-seine-et-marne,Les Verts,"3,81%"
6331,Géraldine Gouelle,2.0,-circonscription-seine-et-marne,LO,"1,50%"
6332,Solange Perrin,2.0,-circonscription-seine-et-marne,Pôle républicain,"1,47%"
6333,Thierry Pochon,2.0,-circonscription-seine-et-marne,MNR,"1,27%"
6334,Martine Charpentier,2.0,-circonscription-seine-et-marne,CPNT,"0,92%"
6335,Monique Zerbib,2.0,-circonscription-seine-et-marne,Parti des travailleurs,"0,81%"
6336,Fanny Thouand,2.0,-circonscription-seine-et-marne,Rassemblement des contribuables français,"0,55%"
6337,Jean-Paul Pascal,2.0,-circonscription-seine-et-marne,Génération écologie,"0,00%"
6338,Yves Jégo,3.0,-circonscription-seine-et-marne,UMP,"36,44%"
6339,Danièle Chazarenc,3.0,-circonscription-seine-et-marne,PS,"16,59%"
6340,Pierre Carassus,3.0,-circonscription-seine-et-marne,Divers gauche,"16,23%"
6341,Jean-François Jalkh,3.0,-circonscription-seine-et-marne,FN,"13,80%"
6342,Patrick Septiers,3.0,-circonscription-seine-et-marne,UDF,"9,77%"
6343,Jeanne Bordelet,3.0,-circonscription-seine-et-marne,LCR,"2,07%"
6344,Isabelle Laraque,3.0,-circonscription-seine-et-marne,MNR,"1,73%"
6345,Jean-Louis Guerrier,3.0,-circonscription-seine-et-marne,LO,"1,51%"
6346,Liliane Faure,3.0,-circonscription-seine-et-marne,CPNT,"0,97%"
6347,Harald Verlinde,3.0,-circonscription-seine-et-marne,RPF,"0,68%"
6348,François Torrens,3.0,-circonscription-seine-et-marne,Divers gauche,"0,22%"
6349,Mélanie Skadarka,3.0,-circonscription-seine-et-marne,Génération écologie,"0,00%"
6350,Christian Jacob,4.0,-circonscription-seine-et-marne,UMP,"43,99%"
6351,Dominique Binet,4.0,-circonscription-seine-et-marne,PS,"21,71%"
6352,Alain Bruneau,4.0,-circonscription-seine-et-marne,FN,"17,15%"
6353,Simone Jérôme,4.0,-circonscription-seine-et-marne,PCF,"4,20%"
6354,Claudine Foy,4.0,-circonscription-seine-et-marne,Les Verts,"3,03%"
6355,Gérard Carrasco,4.0,-circonscription-seine-et-marne,MEI,"1,96%"
6356,Claude Duverne,4.0,-circonscription-seine-et-marne,CPNT,"1,81%"
6357,Jacques Gérard,4.0,-circonscription-seine-et-marne,MNR,"1,53%"
6358,Serge Franceschina,4.0,-circonscription-seine-et-marne,LO,"1,42%"
6359,Françoise Cottin,4.0,-circonscription-seine-et-marne,Parti des travailleurs,"1,22%"
6360,Martine Bécherel,4.0,-circonscription-seine-et-marne,MPF,"1,05%"
6361,Christophe Aubry,4.0,-circonscription-seine-et-marne,Rassemblement des contribuables français,"0,94%"
6362,Jacqueline Cachia,4.0,-circonscription-seine-et-marne,Génération écologie,"0,00%"
6363,Guy Drut,5.0,-circonscription-seine-et-marne,UMP,"46,41%"
6364,Marie Richard,5.0,-circonscription-seine-et-marne,PS,"27,10%"
6365,Jean-Marie Lemarchand,5.0,-circonscription-seine-et-marne,FN,"15,66%"
6366,Catherine Schuck,5.0,-circonscription-seine-et-marne,PCF,"2,59%"
6367,Camille Garbell,5.0,-circonscription-seine-et-marne,MEI,"1,96%"
6368,Didier Rueda,5.0,-circonscription-seine-et-marne,MNR,"1,55%"
6369,Agnès Guichard,5.0,-circonscription-seine-et-marne,LCR,"1,47%"
6370,Catherine Senu,5.0,-circonscription-seine-et-marne,LO,"1,09%"
6371,Delphine Dupont,5.0,-circonscription-seine-et-marne,MPF,"0,91%"
6372,Jean-Claude Guillermin des Sagettes,5.0,-circonscription-seine-et-marne,Parti des travailleurs,"0,64%"
6373,Raphaël Abbate,5.0,-circonscription-seine-et-marne,CPNT,"0,62%"
6374,Jean-François Copé,6.0,-circonscription-seine-et-marne,UMP,"43,98%"
6375,Nicole Bricq,6.0,-circonscription-seine-et-marne,PS,"26,56%"
6376,Marie-Christine Arnautu,6.0,-circonscription-seine-et-marne,FN,"15,75%"
6377,Jean-Pierre Bontoux,6.0,-circonscription-seine-et-marne,PCF,"6,73%"
6378,Sylviane Tastayre,6.0,-circonscription-seine-et-marne,Génération écologie,"1,68%"
6379,Georges Millot,6.0,-circonscription-seine-et-marne,LO,"1,14%"
6380,Madjeriba Hamzaoui,6.0,-circonscription-seine-et-marne,LCR,"1,12%"
6381,Jacques Oudin,6.0,-circonscription-seine-et-marne,MNR,"1,10%"
6382,Valérie Petion,6.0,-circonscription-seine-et-marne,CPNT,"0,71%"
6383,Agnès Pirou,6.0,-circonscription-seine-et-marne,Parti des travailleurs,"0,64%"
6384,Cécile Gazeau,6.0,-circonscription-seine-et-marne,MPF,"0,60%"
6385,Charles Cova,7.0,-circonscription-seine-et-marne,UMP,"34,83%"
6386,Jean-Paul Planchou,7.0,-circonscription-seine-et-marne,PS,"30,02%"
6387,Dominique Launay,7.0,-circonscription-seine-et-marne,FN,"13,11%"
6388,Romain Chetaille,7.0,-circonscription-seine-et-marne,MPF,"8,38%"
6389,Serge Goutmann,7.0,-circonscription-seine-et-marne,PCF,"3,14%"
6390,Paul Athuil,7.0,-circonscription-seine-et-marne,Les Verts,"2,21%"
6391,Jean-Paul Pasco-Labarre,7.0,-circonscription-seine-et-marne,Pôle républicain,"1,93%"
6392,Viviane Brassie,7.0,-circonscription-seine-et-marne,LCR,"1,26%"
6393,Christian Vandenbroucke,7.0,-circonscription-seine-et-marne,MNR,"1,15%"
6394,Jacques Beunèche,7.0,-circonscription-seine-et-marne,LO,"0,89%"
6395,Daniel de Beckers,7.0,-circonscription-seine-et-marne,Génération écologie,"0,80%"
6396,Céline Gendre,7.0,-circonscription-seine-et-marne,CPNT,"0,62%"
6397,Françoise Gentil-Descarrières,7.0,-circonscription-seine-et-marne,Divers,"0,61%"
6398,Antoine Ilardo,7.0,-circonscription-seine-et-marne,Rassemblement des contribuables français,"0,43%"
6399,Alain Bertin,7.0,-circonscription-seine-et-marne,Divers gauche,"0,38%"
6400,Didier Salwa,7.0,-circonscription-seine-et-marne,Divers,"0,25%"
6401,Daniel Vachez,8.0,-circonscription-seine-et-marne,PS,"32,59%"
6402,Chantal Brunel,8.0,-circonscription-seine-et-marne,UMP,"27,48%"
6403,Hugues Rondeau,8.0,-circonscription-seine-et-marne,UDF,"14,06%"
6404,Isabella Rosa-Marquès,8.0,-circonscription-seine-et-marne,FN,"10,51%"
6405,Alain Vacheret,8.0,-circonscription-seine-et-marne,PCF,"4,41%"
6406,Sylvie Rouan,8.0,-circonscription-seine-et-marne,Les Verts,"2,32%"
6407,Marie-Pierre Toubhans,8.0,-circonscription-seine-et-marne,LCR,"1,56%"
6408,Fabrice David,8.0,-circonscription-seine-et-marne,Divers,"1,04%"
6409,Claudine Chevalier,8.0,-circonscription-seine-et-marne,Pôle républicain,"0,91%"
6410,Laurence Carrier,8.0,-circonscription-seine-et-marne,MNR,"0,81%"
6411,Gérard Delimard,8.0,-circonscription-seine-et-marne,LO,"0,80%"
6412,Patrice Romain,8.0,-circonscription-seine-et-marne,MEI,"0,64%"
6413,Patrick Legros,8.0,-circonscription-seine-et-marne,Cap 21,"0,51%"
6414,Didier Bernard,8.0,-circonscription-seine-et-marne,Génération écologie,"0,46%"
6415,Céline Barat,8.0,-circonscription-seine-et-marne,CPNT,"0,45%"
6416,Cécile Evano,8.0,-circonscription-seine-et-marne,Parti des travailleurs,"0,45%"
6417,Cédric Ilardo,8.0,-circonscription-seine-et-marne,Rassemblement des contribuables français,"0,42%"
6418,Brigitte Hallais,8.0,-circonscription-seine-et-marne,Divers gauche,"0,31%"
6419,Florence Fink,8.0,-circonscription-seine-et-marne,MPF,"0,28%"
6420,Guy Geoffroy,9.0,-circonscription-seine-et-marne,UMP,"35,14%"
6421,Jacques Heuclin,9.0,-circonscription-seine-et-marne,PS,"33,41%"
6422,Martine Clément-Launay,9.0,-circonscription-seine-et-marne,FN,"13,12%"
6423,Dominique Rodriguez,9.0,-circonscription-seine-et-marne,UDF,"6,23%"
6424,Jean Calvet,9.0,-circonscription-seine-et-marne,Les Verts,"2,73%"
6425,Antoine Blocier,9.0,-circonscription-seine-et-marne,PCF,"2,28%"
6426,Jean-Michel Richard,9.0,-circonscription-seine-et-marne,LCR,"1,54%"
6427,René Lefèvre,9.0,-circonscription-seine-et-marne,MNR,"1,04%"
6428,Elodie Broch,9.0,-circonscription-seine-et-marne,LO,"0,99%"
6429,Anne Corre,9.0,-circonscription-seine-et-marne,Génération écologie,"0,75%"
6430,Dominique Viet,9.0,-circonscription-seine-et-marne,Pôle républicain,"0,59%"
6431,Boris Fedorovsky,9.0,-circonscription-seine-et-marne,MEI,"0,57%"
6432,Jean-Louis Muzart,9.0,-circonscription-seine-et-marne,CPNT,"0,55%"
6433,Guy Desvignes,9.0,-circonscription-seine-et-marne,Parti des travailleurs,"0,46%"
6434,Annick Rannou,9.0,-circonscription-seine-et-marne,MPF,"0,39%"
6435,Jean-Christophe Vincent,9.0,-circonscription-seine-et-marne,Parti fédéraliste,"0,20%"
6436,Joëlle Collin,9.0,-circonscription-seine-et-marne,Divers,"0,00%"
6437,Etienne Pinte,1.0,-circonscription-yvelines,UMP,"43,85%"
6438,Maryvonne Coulloch-Katz,1.0,-circonscription-yvelines,PS,"24,03%"
6439,Michel Bayvet,1.0,-circonscription-yvelines,FN,"8,12%"
6440,Béatrice Bourges,1.0,-circonscription-yvelines,Divers droite,"7,86%"
6441,Michel Bock,1.0,-circonscription-yvelines,Les Verts,"4,26%"
6442,Maud de Lesquen,1.0,-circonscription-yvelines,MPF,"3,69%"
6443,Alain Perusat,1.0,-circonscription-yvelines,Energies démocrates,"2,30%"
6444,Cédric Clérin,1.0,-circonscription-yvelines,PCF,"1,76%"
6445,Philippe Lecreux,1.0,-circonscription-yvelines,Pôle républicain,"1,27%"
6446,Hervé Morvan,1.0,-circonscription-yvelines,LO,"0,71%"
6447,Michel Pittino,1.0,-circonscription-yvelines,MNR,"0,66%"
6448,Christian Lefèbvre,1.0,-circonscription-yvelines,MEI,"0,62%"
6449,Nicolas Baguenard,1.0,-circonscription-yvelines,"
									Concordat citoyen									","0,46%"
6450,Gérard Reix,1.0,-circonscription-yvelines,Parti des travailleurs,"0,40%"
6451,Sylvie Arnaud,1.0,-circonscription-yvelines,Génération écologie,"0,00%"
6452,Valérie Pécresse,2.0,-circonscription-yvelines,UMP,"42,64%"
6453,Anne Nègre,2.0,-circonscription-yvelines,PRG,"23,32%"
6454,Philippe Morillon,2.0,-circonscription-yvelines,UDF,"11,54%"
6455,Gérard Dantan,2.0,-circonscription-yvelines,FN,"7,75%"
6456,Jean-Bernard Gramunt,2.0,-circonscription-yvelines,Les Verts,"3,42%"
6457,Esther Penouilh,2.0,-circonscription-yvelines,PCF,"2,17%"
6458,Alain Chitrit,2.0,-circonscription-yvelines,Divers droite,"2,01%"
6459,Marie-Christine Payen,2.0,-circonscription-yvelines,Pôle républicain,"1,37%"
6460,Christian Marmain,2.0,-circonscription-yvelines,Cap 21,"1,04%"
6461,Siméon Nikitoff,2.0,-circonscription-yvelines,Divers,"0,86%"
6462,Michel Bernot,2.0,-circonscription-yvelines,MPF,"0,86%"
6463,Michel Borel,2.0,-circonscription-yvelines,Energies démocrates,"0,67%"
6464,Claudine Michoux,2.0,-circonscription-yvelines,LO,"0,65%"
6465,Jacques Lecaillon,2.0,-circonscription-yvelines,MNR,"0,60%"
6466,Pascal Perrier,2.0,-circonscription-yvelines,Divers droite,"0,42%"
6467,Gisèle Autier,2.0,-circonscription-yvelines,CPNT,"0,40%"
6468,Monique Cherrier,2.0,-circonscription-yvelines,Divers,"0,27%"
6469,Bau Abdallah Abed Abassi,2.0,-circonscription-yvelines,Génération écologie,"0,00%"
6470,Anne-Marie Idrac,3.0,-circonscription-yvelines,UDF,"34,22%"
6471,Philippe Brillault,3.0,-circonscription-yvelines,UMP,"31,45%"
6472,Jacqueline Penez,3.0,-circonscription-yvelines,PS,"17,86%"
6473,Bénédicte de Coudenhove,3.0,-circonscription-yvelines,FN,"7,43%"
6474,Brigitte Bre Bayle,3.0,-circonscription-yvelines,Les Verts,"2,41%"
6475,Catherine Bouillard-Heck,3.0,-circonscription-yvelines,Cap 21,"1,51%"
6476,Angèle Donzelle,3.0,-circonscription-yvelines,PCF,"1,19%"
6477,Bruno Georges,3.0,-circonscription-yvelines,MPF,"0,89%"
6478,Claude Biver,3.0,-circonscription-yvelines,Pôle républicain,"0,68%"
6479,Stéphanie Fontanie,3.0,-circonscription-yvelines,MNR,"0,60%"
6480,Jacques Desmoineaux,3.0,-circonscription-yvelines,Divers,"0,55%"
6481,Philippe Larrat,3.0,-circonscription-yvelines,LO,"0,54%"
6482,Jean-Pierre Castric,3.0,-circonscription-yvelines,Génération écologie,"0,44%"
6483,Solange Dessoy,3.0,-circonscription-yvelines,CPNT,"0,21%"
6484,Pierre Lequiller,4.0,-circonscription-yvelines,UMP,"55,28%"
6485,Olga Fontaine,4.0,-circonscription-yvelines,PS,"23,25%"
6486,Françoise Puech,4.0,-circonscription-yvelines,FN,"8,60%"
6487,Carlos Lopes,4.0,-circonscription-yvelines,Les Verts,"3,64%"
6488,Eric Prevost,4.0,-circonscription-yvelines,PCF,"2,08%"
6489,Marie-Luce Nelson,4.0,-circonscription-yvelines,Pôle républicain,"1,50%"
6490,Jean-Frédéric Chardon,4.0,-circonscription-yvelines,MPF,"1,24%"
6491,Brigitte Boulier,4.0,-circonscription-yvelines,LCR,"0,92%"
6492,Véronique Cabeau,4.0,-circonscription-yvelines,MHAN,"0,90%"
6493,Odile Bonnivard,4.0,-circonscription-yvelines,MNR,"0,74%"
6494,Jérôme Gagey,4.0,-circonscription-yvelines,"
									Nouvelle donne									","0,64%"
6495,Jean-Pierre Maurice,4.0,-circonscription-yvelines,LO,"0,52%"
6496,Danielle Cloarec,4.0,-circonscription-yvelines,Parti des travailleurs,"0,32%"
6497,Yves Foulard,4.0,-circonscription-yvelines,"
									Initiative républicaine									","0,26%"
6498,Fabrice Sanz,4.0,-circonscription-yvelines,Divers,"0,12%"
6499,Jacques Myard,5.0,-circonscription-yvelines,UMP,"31,24%"
6500,Jean-François Bel,5.0,-circonscription-yvelines,Divers droite,"24,54%"
6501,Bruno Susani,5.0,-circonscription-yvelines,PS,"21,48%"
6502,Marie de Lestang,5.0,-circonscription-yvelines,FN,"8,69%"
6503,Dominique Luangpraseuth,5.0,-circonscription-yvelines,Les Verts,"2,69%"
6504,Sylvia Guillard,5.0,-circonscription-yvelines,PCF,"2,10%"
6505,Benoît Silvain,5.0,-circonscription-yvelines,Energies démocrates,"2,08%"
6506,Nicolas Bay,5.0,-circonscription-yvelines,MNR,"1,83%"
6507,Alain Montel,5.0,-circonscription-yvelines,Pôle républicain,"1,27%"
6508,Philippe Koubi,5.0,-circonscription-yvelines,LCR,"1,13%"
6509,Jean-Henry Ricard,5.0,-circonscription-yvelines,Cap 21,"0,97%"
6510,Dominique Surry,5.0,-circonscription-yvelines,Divers,"0,88%"
6511,Alain Lépicier,5.0,-circonscription-yvelines,LO,"0,58%"
6512,Sylvie Prost,5.0,-circonscription-yvelines,Parti des travailleurs,"0,27%"
6513,Mireille Palau,5.0,-circonscription-yvelines,Génération écologie,"0,26%"
6514,Pierre Morange,6.0,-circonscription-yvelines,UMP,"42,69%"
6515,Jean Laurent,6.0,-circonscription-yvelines,PS,"19,12%"
6516,Emmanuel Lamy,6.0,-circonscription-yvelines,Divers droite,"18,18%"
6517,Marie-José Tanturri,6.0,-circonscription-yvelines,FN,"7,58%"
