,Candidat,Circ,Departement,Parti,Score
6998,Myriam Benoudiba,5.0,-circonscription-seine-saint-denis,PS,"12,73%"
6999,Alexandre Varaut,5.0,-circonscription-seine-saint-denis,MPF,"8,11%"
7000,Christine Benaut,5.0,-circonscription-seine-saint-denis,FN,"4,60%"
7001,Dominique Berrou,5.0,-circonscription-seine-saint-denis,LCR,"2,36%"
7002,Franck Contat,5.0,-circonscription-seine-saint-denis,Les Verts,"1,56%"
7003,Nathalie Labbé,5.0,-circonscription-seine-saint-denis,EXG,"1,13%"
7004,Fodé Sylla,5.0,-circonscription-seine-saint-denis,PRG,"1,08%"
7005,Isabelle Couffin-Guerin,5.0,-circonscription-seine-saint-denis,LO,"0,71%"
7006,Rosalinde Caus,5.0,-circonscription-seine-saint-denis,MNR,"0,62%"
7007,Alain Millard,5.0,-circonscription-seine-saint-denis,PT,"0,31%"
7008,Patricia Heintz,5.0,-circonscription-seine-saint-denis,La France en Action,"0,27%"
7009,Tony Poletti,5.0,-circonscription-seine-saint-denis,DIV,"0,17%"
7010,Lounes Hireche,5.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,13%"
7011,Nathalie Sinègre,5.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,00%"
7012,Claude Bartolone,6.0,-circonscription-seine-saint-denis,PS,"39,16%"
7013,Jean-Claude Dupont,6.0,-circonscription-seine-saint-denis,UMP,"27,78%"
7014,Augusta Epanya,6.0,-circonscription-seine-saint-denis,PCF,"8,55%"
7015,Hacène Abdesselam,6.0,-circonscription-seine-saint-denis,MoDem,"6,67%"
7016,Hélène Zanier,6.0,-circonscription-seine-saint-denis,Les Verts,"4,60%"
7017,Françoise Bardou,6.0,-circonscription-seine-saint-denis,FN,"4,38%"
7018,Mireille Allemand,6.0,-circonscription-seine-saint-denis,LCR,"3,45%"
7019,Nathalie Marcu,6.0,-circonscription-seine-saint-denis,EXG,"1,23%"
7020,Yasmina Bayout,6.0,-circonscription-seine-saint-denis,Le Trèfle,"0,97%"
7021,Marcel Forestier,6.0,-circonscription-seine-saint-denis,MNR,"0,93%"
7022,Armonia Bordes,6.0,-circonscription-seine-saint-denis,LO,"0,91%"
7023,Claudine Lebrun,6.0,-circonscription-seine-saint-denis,La France en Action,"0,68%"
7024,Arnaud Albarede,6.0,-circonscription-seine-saint-denis,PT,"0,41%"
7025,Jean-Bruno Roumegoux,6.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,24%"
7026,Sabine Rubin,6.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,05%"
7027,Jean-Pierre Brard,7.0,-circonscription-seine-saint-denis,DVG,"28,53%"
7028,Mouna Viprey,7.0,-circonscription-seine-saint-denis,PS,"25,39%"
7029,Laurent Vigier,7.0,-circonscription-seine-saint-denis,UMP,"22,22%"
7030,Fabienne Vansteenkiste,7.0,-circonscription-seine-saint-denis,Les Verts,"6,74%"
7031,François Mailloux,7.0,-circonscription-seine-saint-denis,LCR,"4,78%"
7032,Michel Collier,7.0,-circonscription-seine-saint-denis,FN,"4,08%"
7033,Paul Arnaud,7.0,-circonscription-seine-saint-denis,DIV,"3,34%"
7034,Léone Verbeurgt,7.0,-circonscription-seine-saint-denis,Le Trèfle,"1,17%"
7035,Jean-Marie Lenoir,7.0,-circonscription-seine-saint-denis,LO,"0,85%"
7036,Patricia Vayssière,7.0,-circonscription-seine-saint-denis,MNR,"0,82%"
7037,Christel Keiser,7.0,-circonscription-seine-saint-denis,PT,"0,61%"
7038,Rachid Nekkaz,7.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,56%"
7039,Christelle Levert,7.0,-circonscription-seine-saint-denis,La France en Action,"0,44%"
7040,Béatrice Durand,7.0,-circonscription-seine-saint-denis,MRC,"0,33%"
7041,Jean-Pierre Djemba,7.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,14%"
7042,Patrice Calmejane,8.0,-circonscription-seine-saint-denis,UMP,"32,89%"
7043,Elizabeth Pochon,8.0,-circonscription-seine-saint-denis,PS,"26,51%"
7044,Claude Pernes,8.0,-circonscription-seine-saint-denis,Le Nouveau Centre,"22,67%"
7045,Christiane Clément,8.0,-circonscription-seine-saint-denis,FN,"4,49%"
7046,Jean-Pierre Monchau,8.0,-circonscription-seine-saint-denis,LCR,"3,16%"
7047,Toufik Taaleb,8.0,-circonscription-seine-saint-denis,Les Verts,"3,14%"
7048,Evelyne Brun,8.0,-circonscription-seine-saint-denis,PCF,"2,87%"
7049,Robert Benichou,8.0,-circonscription-seine-saint-denis,Génération Ecologie,"1,61%"
7050,Michelle Loux,8.0,-circonscription-seine-saint-denis,LO,"0,99%"
7051,Alain Rivière,8.0,-circonscription-seine-saint-denis,MNR,"0,86%"
7052,Claude Jousseaume,8.0,-circonscription-seine-saint-denis,La France en Action,"0,69%"
7053,Luigi d'Aria,8.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,12%"
7054,Elisabeth Guigou,9.0,-circonscription-seine-saint-denis,PS,"37,74%"
7055,Georgia Vincent,9.0,-circonscription-seine-saint-denis,UMP,"29,90%"
7056,Jean Thary,9.0,-circonscription-seine-saint-denis,MoDem,"7,73%"
7057,Céline Curt,9.0,-circonscription-seine-saint-denis,PCF,"7,70%"
7058,Marie-Estelle Préjean,9.0,-circonscription-seine-saint-denis,FN,"5,69%"
7059,Anne Deo,9.0,-circonscription-seine-saint-denis,Les Verts,"4,36%"
7060,Erwan Hyvaert,9.0,-circonscription-seine-saint-denis,LCR,"3,12%"
7061,Jean-Paul Burot,9.0,-circonscription-seine-saint-denis,LO,"1,17%"
7062,Gilles Barial,9.0,-circonscription-seine-saint-denis,MNR,"1,06%"
7063,Ahmed Moualek,9.0,-circonscription-seine-saint-denis,DIV,"0,70%"
7064,Samir Semaï,9.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,70%"
7065,Alain Ducq,9.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,13%"
7066,Gérard Segura,10.0,-circonscription-seine-saint-denis,PS,"28,83%"
7067,Gérard Gaudron,10.0,-circonscription-seine-saint-denis,UMP,"27,51%"
7068,Philippe Dallier,10.0,-circonscription-seine-saint-denis,DVD,"24,29%"
7069,Mireille Roset,10.0,-circonscription-seine-saint-denis,FN,"4,50%"
7070,Xavier Toulgat,10.0,-circonscription-seine-saint-denis,PCF,"3,02%"
7071,Alain Amedro,10.0,-circonscription-seine-saint-denis,Les Verts,"3,01%"
7072,Abderrzzak Bezzaouya,10.0,-circonscription-seine-saint-denis,DVD,"2,95%"
7073,Eric Guerineau,10.0,-circonscription-seine-saint-denis,LCR,"2,02%"
7074,Mimoun El Hejraoui,10.0,-circonscription-seine-saint-denis,DIV,"1,42%"
7075,Bernard Bondi,10.0,-circonscription-seine-saint-denis,Le Trèfle,"0,78%"
7076,Bouchra Dini,10.0,-circonscription-seine-saint-denis,LO,"0,61%"
7077,François Petitjean,10.0,-circonscription-seine-saint-denis,La France en Action,"0,50%"
7078,Jacques Leblond,10.0,-circonscription-seine-saint-denis,PT,"0,40%"
7079,François Baudoin,10.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,17%"
7080,François Asensi,11.0,-circonscription-seine-saint-denis,PCF,"33,06%"
7081,Martine Valleton,11.0,-circonscription-seine-saint-denis,UMP,"32,87%"
7082,Christophe Borgel,11.0,-circonscription-seine-saint-denis,PS,"17,20%"
7083,Roger Holeindre,11.0,-circonscription-seine-saint-denis,FN,"5,42%"
7084,Yvon Kergoat,11.0,-circonscription-seine-saint-denis,MoDem,"4,08%"
7085,Viet Tan Trantan,11.0,-circonscription-seine-saint-denis,Les Verts,"2,48%"
7086,Marc Hennebert,11.0,-circonscription-seine-saint-denis,LCR,"1,23%"
7087,Nathalie Soutinho,11.0,-circonscription-seine-saint-denis,MPF,"1,10%"
7088,Michele Coste,11.0,-circonscription-seine-saint-denis,MNR,"0,75%"
7089,Daniel Kpode,11.0,-circonscription-seine-saint-denis,MRC,"0,54%"
7090,Yves Guillemot,11.0,-circonscription-seine-saint-denis,LO,"0,52%"
7091,Micheline Guillemette,11.0,-circonscription-seine-saint-denis,PT,"0,40%"
7092,Olivier de Sousa,11.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,34%"
7093,Olivier Flumian,11.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,00%"
7094,Eric Raoult,12.0,-circonscription-seine-saint-denis,UMP,"46,91%"
7095,Pascal Popelin,12.0,-circonscription-seine-saint-denis,PS,"28,42%"
7096,Dominique Lausanne,12.0,-circonscription-seine-saint-denis,FN,"6,20%"
7097,Ahmed Khelifi,12.0,-circonscription-seine-saint-denis,MoDem,"4,63%"
7098,Jack Potavin,12.0,-circonscription-seine-saint-denis,PCF,"3,50%"
7099,Samir Mihi,12.0,-circonscription-seine-saint-denis,EXG,"2,88%"
7100,Ginette Contrastin,12.0,-circonscription-seine-saint-denis,Les Verts,"2,49%"
7101,Marianne Inayetian,12.0,-circonscription-seine-saint-denis,LCR,"2,36%"
7102,Marie-Thérese Nehme,12.0,-circonscription-seine-saint-denis,Le Trèfle,"1,15%"
7103,Herminia Fardeau,12.0,-circonscription-seine-saint-denis,MNR,"0,74%"
7104,Laurence Derrey,12.0,-circonscription-seine-saint-denis,LO,"0,72%"
7105,René-Olivier Oster,12.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,00%"
7106,Michel Pajon,13.0,-circonscription-seine-saint-denis,PS,"34,09%"
7107,Elizabeth Demuynck,13.0,-circonscription-seine-saint-denis,UMP,"33,56%"
7108,Eric Allemon,13.0,-circonscription-seine-saint-denis,DVD,"7,55%"
7109,Fabien Rossignol,13.0,-circonscription-seine-saint-denis,DVD,"4,89%"
7110,Sylvie Duffrene,13.0,-circonscription-seine-saint-denis,Les Verts,"4,80%"
7111,Elizabeth Cure,13.0,-circonscription-seine-saint-denis,FN,"4,19%"
7112,Henriette Zoughebi,13.0,-circonscription-seine-saint-denis,PCF,"3,49%"
7113,Véronique Jacquet,13.0,-circonscription-seine-saint-denis,LCR,"3,04%"
7114,Josette Hernandez,13.0,-circonscription-seine-saint-denis,Le Trèfle,"1,40%"
7115,Michel Paulin,13.0,-circonscription-seine-saint-denis,MNR,"0,81%"
7116,Jean-Pierre Bourriaud,13.0,-circonscription-seine-saint-denis,LO,"0,77%"
7117,Chritophe Etienne,13.0,-circonscription-seine-saint-denis,La France en Action,"0,69%"
7118,Roberte Leproux,13.0,-circonscription-seine-saint-denis,PT,"0,39%"
7119,Leila Hireche,13.0,-circonscription-seine-saint-denis,"
									Parti Rachid Nekkaz									","0,34%"
7120,Pascale Oster,13.0,-circonscription-seine-saint-denis,Parti Humaniste,"0,01%"
7121,Henri Plagnol,1.0,-circonscription-val-de-marne,UMP,"44,40%"
7122,Jean-Marie Cavada,1.0,-circonscription-val-de-marne,MoDem,"22,27%"
7123,AKLI Mellouli,1.0,-circonscription-val-de-marne,PS,"15,82%"
7124,Patrick Douet,1.0,-circonscription-val-de-marne,PCF,"6,55%"
7125,Stéphanie Fontanie,1.0,-circonscription-val-de-marne,FN,"3,30%"
7126,Bruno Hélin,1.0,-circonscription-val-de-marne,Les Verts,"2,98%"
7127,Jacky Bru,1.0,-circonscription-val-de-marne,LCR,"1,66%"
7128,Eric Médioni,1.0,-circonscription-val-de-marne,Le Trèfle,"0,92%"
7129,Michèle Richet,1.0,-circonscription-val-de-marne,La France en Action,"0,69%"
7130,Alain Stéphan,1.0,-circonscription-val-de-marne,LO,"0,48%"
7131,Robert Dupont,1.0,-circonscription-val-de-marne,MNR,"0,40%"
7132,Sylvain Bui,1.0,-circonscription-val-de-marne,PT,"0,32%"
7133,Jenny Beuve,1.0,-circonscription-val-de-marne,Solidarite et Progrès,"0,18%"
7134,Louis Julian,1.0,-circonscription-val-de-marne,DIV,"0,00%"
7135,Laurent Cathala,2.0,-circonscription-val-de-marne,PS,"38,84%"
7136,Monique Baron,2.0,-circonscription-val-de-marne,UMP,"29,92%"
7137,Nadine Luc,2.0,-circonscription-val-de-marne,PCF,"8,05%"
7138,Jérôme Piton,2.0,-circonscription-val-de-marne,MoDem,"7,42%"
7139,Dominique Joly,2.0,-circonscription-val-de-marne,FN,"4,35%"
7140,Catherine de Luca,2.0,-circonscription-val-de-marne,Les Verts,"3,15%"
7141,Virginie Rajkumar,2.0,-circonscription-val-de-marne,LCR,"2,79%"
7142,Martine Daniault,2.0,-circonscription-val-de-marne,MPF,"1,64%"
7143,Daniel Gendre,2.0,-circonscription-val-de-marne,LO,"0,77%"
7144,Dominique Mazaleyrat,2.0,-circonscription-val-de-marne,Mouvement Ecologiste Indépendant,"0,68%"
7145,Lysiane Choukroun,2.0,-circonscription-val-de-marne,MNR,"0,63%"
7146,Jean-Alexandre Croisile,2.0,-circonscription-val-de-marne,La France en Action,"0,47%"
7147,Yvonne Fourquin,2.0,-circonscription-val-de-marne,PT,"0,35%"
7148,Alain Even,2.0,-circonscription-val-de-marne,EXG,"0,33%"
7149,Serge Leclerc,2.0,-circonscription-val-de-marne,DVD,"0,33%"
7150,Bernard Parquet,2.0,-circonscription-val-de-marne,EXG,"0,23%"
7151,Elie Tahar-Zarrouk,2.0,-circonscription-val-de-marne,DVD,"0,03%"
7152,Marianne Auzeau,2.0,-circonscription-val-de-marne,Parti Humaniste,"0,01%"
7153,Djamel Nekkaz,2.0,-circonscription-val-de-marne,"
									Parti Rachid Nekkaz									","0,00%"
7154,Didier Gonzales,3.0,-circonscription-val-de-marne,UMP,"38,98%"
7155,Roger-Gérard Schwartzenberg,3.0,-circonscription-val-de-marne,PRG,"27,74%"
7156,Jean-Brice de Bary,3.0,-circonscription-val-de-marne,MoDem,"9,83%"
7157,Sylvie Altman,3.0,-circonscription-val-de-marne,PCF,"8,08%"
7158,Jean-Paul Espinar,3.0,-circonscription-val-de-marne,FN,"5,05%"
7159,Cécile Duflot,3.0,-circonscription-val-de-marne,Les Verts,"3,55%"
7160,Jean-Michel Christiany,3.0,-circonscription-val-de-marne,LCR,"2,51%"
7161,Florence Drouard,3.0,-circonscription-val-de-marne,MPF,"1,94%"
7162,Dominique Geindreau,3.0,-circonscription-val-de-marne,LO,"0,69%"
7163,Ignace Mapengu,3.0,-circonscription-val-de-marne,DIV,"0,68%"
7164,Jeannine Mazzoleni,3.0,-circonscription-val-de-marne,La France en Action,"0,61%"
7165,Maria Chambonnet,3.0,-circonscription-val-de-marne,PT,"0,34%"
7166,Jacques-Alain Bénisti,4.0,-circonscription-val-de-marne,UMP,"37,93%"
7167,Simone Abraham-Thisse,4.0,-circonscription-val-de-marne,PS,"22,92%"
7168,Marie-Carole Ciuntu,4.0,-circonscription-val-de-marne,DVD,"21,21%"
7169,Gérard Sauzet,4.0,-circonscription-val-de-marne,Les Verts,"4,36%"
7170,Mauricette Velain,4.0,-circonscription-val-de-marne,PCF,"3,73%"
7171,Philippe Oribes,4.0,-circonscription-val-de-marne,FN,"3,65%"
7172,Florence Marquet,4.0,-circonscription-val-de-marne,LCR,"2,64%"
7173,Marie-Line Rousselet,4.0,-circonscription-val-de-marne,La France en Action,"1,30%"
7174,Christian Daniault,4.0,-circonscription-val-de-marne,MPF,"1,18%"
7175,Laurence Boulinier,4.0,-circonscription-val-de-marne,LO,"0,61%"
7176,Roland Favre,4.0,-circonscription-val-de-marne,MNR,"0,46%"
7177,Lydie Ugolin,4.0,-circonscription-val-de-marne,DIV,"0,00%"
7178,Gilles Carrez,5.0,-circonscription-val-de-marne,UMP,"46,05%"
7179,Dominique Adenot,5.0,-circonscription-val-de-marne,PCF,"16,50%"
7180,Marie-Odile Dufour,5.0,-circonscription-val-de-marne,PS,"15,98%"
7181,Jean-Pierre Barnaud,5.0,-circonscription-val-de-marne,MoDem,"9,50%"
7182,Hervé Leroy,5.0,-circonscription-val-de-marne,FN,"3,64%"
7183,Anne-Marie Xambeu,5.0,-circonscription-val-de-marne,Les Verts,"3,39%"
7184,Vincent Robin,5.0,-circonscription-val-de-marne,LCR,"2,16%"
7185,Jacques Venot,5.0,-circonscription-val-de-marne,MPF,"1,27%"
7186,Leonce Bellemare,5.0,-circonscription-val-de-marne,La France en Action,"0,56%"
7187,Véronique Hunaut,5.0,-circonscription-val-de-marne,LO,"0,54%"
7188,Monique Demezuk,5.0,-circonscription-val-de-marne,MNR,"0,40%"
7189,Jean-Michel Baroche,5.0,-circonscription-val-de-marne,DIV,"0,01%"
7190,Patrick Beaudoin,6.0,-circonscription-val-de-marne,UMP,"45,29%"
7191,David Dornbusch,6.0,-circonscription-val-de-marne,PS,"19,83%"
7192,Gilles Saint Gal,6.0,-circonscription-val-de-marne,DVG,"11,24%"
7193,Christian Ouvray,6.0,-circonscription-val-de-marne,MoDem,"10,43%"
7194,Pierre Serne,6.0,-circonscription-val-de-marne,Les Verts,"5,12%"
7195,Gérard Margalle,6.0,-circonscription-val-de-marne,FN,"2,43%"
7196,Sylviane Gauthier,6.0,-circonscription-val-de-marne,LCR,"2,02%"
7197,Christian Tollari,6.0,-circonscription-val-de-marne,MPF,"1,05%"
7198,Pierre Nicolas,6.0,-circonscription-val-de-marne,Génération Ecologie,"0,79%"
7199,Madeleine Levan,6.0,-circonscription-val-de-marne,La France en Action,"0,70%"
7200,Anne Saintier,6.0,-circonscription-val-de-marne,LO,"0,47%"
7201,Gilles Tréguier,6.0,-circonscription-val-de-marne,MNR,"0,33%"
7202,Eloi Jutteau,6.0,-circonscription-val-de-marne,DVD,"0,31%"
7203,Daniela d'Aria,6.0,-circonscription-val-de-marne,Parti Humaniste,"0,00%"
7204,Marie-Anne Montchamp,7.0,-circonscription-val-de-marne,UMP,"48,82%"
7205,Monique Joubert,7.0,-circonscription-val-de-marne,PS,"18,88%"
7206,Séverine de Compreignac,7.0,-circonscription-val-de-marne,MoDem,"14,81%"
7207,Geneviève Vidy,7.0,-circonscription-val-de-marne,PCF,"5,35%"
7208,Annie Lahmer,7.0,-circonscription-val-de-marne,Les Verts,"3,70%"
7209,Jocelyne Lavocat,7.0,-circonscription-val-de-marne,FN,"3,44%"
7210,Sylvette Minnaert,7.0,-circonscription-val-de-marne,LCR,"2,05%"
7211,Stéphane Salazar,7.0,-circonscription-val-de-marne,Le Trèfle,"1,04%"
7212,Marie-Louise Mary,7.0,-circonscription-val-de-marne,MNR,"0,68%"
7213,Achille Birba,7.0,-circonscription-val-de-marne,La France en Action,"0,47%"
7214,EDITH Gressler,7.0,-circonscription-val-de-marne,LO,"0,40%"
7215,Thierry Audin,7.0,-circonscription-val-de-marne,PT,"0,36%"
7216,Serge Giulieri,7.0,-circonscription-val-de-marne,Parti Humaniste,"0,01%"
7217,Michel Herbillon,8.0,-circonscription-val-de-marne,UMP,"53,23%"
7218,Eve Durquety,8.0,-circonscription-val-de-marne,PS,"22,83%"
7219,Marie-Hélène Rougeron,8.0,-circonscription-val-de-marne,MoDem,"10,32%"
7220,Marie-Celeste Bruneaut,8.0,-circonscription-val-de-marne,FN,"3,61%"
7221,Isabelle Agier,8.0,-circonscription-val-de-marne,Les Verts,"2,82%"
7222,Bila Traoré,8.0,-circonscription-val-de-marne,LCR,"2,23%"
7223,Malika Zediri,8.0,-circonscription-val-de-marne,PCF,"2,14%"
7224,Liliane Sujanszky,8.0,-circonscription-val-de-marne,Mouvement Hommes-Animaux-Nature,"0,93%"
7225,Jean-François King,8.0,-circonscription-val-de-marne,LO,"0,69%"
7226,Annick Larue,8.0,-circonscription-val-de-marne,La France en Action,"0,64%"
7227,Norbert Dupont,8.0,-circonscription-val-de-marne,MNR,"0,55%"
7228,Michel Deslandes,8.0,-circonscription-val-de-marne,Parti Humaniste,"0,01%"
7229,René Rouquet,9.0,-circonscription-val-de-marne,PS,"38,19%"
7230,Emmanuel Njoh,9.0,-circonscription-val-de-marne,UMP,"25,29%"
7231,Evelyne Rabardel,9.0,-circonscription-val-de-marne,PCF,"10,60%"
7232,François Viste,9.0,-circonscription-val-de-marne,MoDem,"8,34%"
7233,Romain Vincent,9.0,-circonscription-val-de-marne,FN,"6,00%"
7234,Jean Couthures,9.0,-circonscription-val-de-marne,Les Verts,"3,93%"
7235,Florence Allègre-Boubekri,9.0,-circonscription-val-de-marne,LCR,"3,51%"
7236,Monique Charlieu,9.0,-circonscription-val-de-marne,MNR,"1,02%"
7237,Raymond Gabet,9.0,-circonscription-val-de-marne,LO,"0,86%"
7238,Binkira Binki,9.0,-circonscription-val-de-marne,"
									Parti Rachid Nekkaz									","0,82%"
7239,Emilie Mghaieth,9.0,-circonscription-val-de-marne,La France en Action,"0,74%"
7240,Michèle Mikognatis,9.0,-circonscription-val-de-marne,PT,"0,69%"
7241,Hélène Delecourt,9.0,-circonscription-val-de-marne,Parti Humaniste,"0,02%"
7242,Pierre Gosnat,10.0,-circonscription-val-de-marne,PCF,"28,93%"
7243,Philippe Bachschmidt,10.0,-circonscription-val-de-marne,UMP,"25,24%"
7244,Jean-Luc Laurent,10.0,-circonscription-val-de-marne,MRC,"23,56%"
7245,Annie Le Franc,10.0,-circonscription-val-de-marne,MoDem,"7,52%"
7246,Thérèse Patry,10.0,-circonscription-val-de-marne,FN,"3,55%"
7247,Chantal Duchène,10.0,-circonscription-val-de-marne,Les Verts,"3,45%"
7248,Pascal Lê Phat Tân,10.0,-circonscription-val-de-marne,LCR,"2,89%"
7249,Jacqueline Rousseau,10.0,-circonscription-val-de-marne,MNR,"0,85%"
7250,Shehyrazade Bahri,10.0,-circonscription-val-de-marne,Mouvement Ecologiste Indépendant,"0,79%"
7251,Gisèle Pernin,10.0,-circonscription-val-de-marne,LO,"0,78%"
7252,Jean-Pierre Laurent,10.0,-circonscription-val-de-marne,MRC,"0,70%"
7253,Abdelkader Hamidi,10.0,-circonscription-val-de-marne,"
									Parti Rachid Nekkaz									","0,65%"
7254,Dominique Charpiat,10.0,-circonscription-val-de-marne,PT,"0,46%"
7255,Richard Dali,10.0,-circonscription-val-de-marne,La France en Action,"0,43%"
7256,Dominique Elias,10.0,-circonscription-val-de-marne,DIV,"0,18%"
7257,Eric Bastin,10.0,-circonscription-val-de-marne,Parti Humaniste,"0,01%"
7258,Jean-Yves Le Bouillonnec,11.0,-circonscription-val-de-marne,PS,"29,66%"
7259,Sophie Pinon,11.0,-circonscription-val-de-marne,UMP,"26,88%"
7260,Claudine Cordillot,11.0,-circonscription-val-de-marne,PCF,"16,87%"
7261,Isabelle Tréhou,11.0,-circonscription-val-de-marne,MoDem,"9,38%"
7262,Alain Lipietz,11.0,-circonscription-val-de-marne,Les Verts,"5,03%"
7263,Marie-Thérèse Le Guilloux,11.0,-circonscription-val-de-marne,FN,"3,64%"
7264,Anne Leydier,11.0,-circonscription-val-de-marne,LCR,"2,60%"
7265,Maryvonne Gaudry,11.0,-circonscription-val-de-marne,MPF,"1,76%"
7266,Marie-France Oguse,11.0,-circonscription-val-de-marne,Mouvement Ecologiste Indépendant,"1,05%"
7267,Karim Baouz,11.0,-circonscription-val-de-marne,"
									Parti Rachid Nekkaz									","0,90%"
7268,Daniel Lioubowny,11.0,-circonscription-val-de-marne,LO,"0,68%"
7269,Claude Maurier,11.0,-circonscription-val-de-marne,La France en Action,"0,63%"
7270,Sandrine Failla,11.0,-circonscription-val-de-marne,MNR,"0,57%"
7271,Florence Widmer,11.0,-circonscription-val-de-marne,PT,"0,33%"
7272,Liliane Moro,11.0,-circonscription-val-de-marne,Parti Humaniste,"0,02%"
7273,Richard dell'Agnola,12.0,-circonscription-val-de-marne,UMP,"42,66%"
7274,Patrick Sève,12.0,-circonscription-val-de-marne,PS,"30,34%"
7275,Pierre Malet,12.0,-circonscription-val-de-marne,MoDem,"7,67%"
7276,Christian Hervy,12.0,-circonscription-val-de-marne,PCF,"7,00%"
7277,Dominique Merle,12.0,-circonscription-val-de-marne,Les Verts,"3,42%"
7278,Jeannine Le Néonard,12.0,-circonscription-val-de-marne,FN,"3,23%"
7279,Stéphane Landreau,12.0,-circonscription-val-de-marne,LCR,"2,55%"
7280,Rose Marie Sterge,12.0,-circonscription-val-de-marne,PT,"0,80%"
7281,Ghislaine Brun,12.0,-circonscription-val-de-marne,MNR,"0,69%"
7282,Claire Maury,12.0,-circonscription-val-de-marne,LO,"0,63%"
