year,Departement,Circ,Parti,Score
2012.0,gironde,5.0,ED,15.97
2012.0,gironde,5.0,EG,7.13
2012.0,gironde,5.0,G,45.37
2012.0,gironde,6.0,Autres,1.53
2012.0,gironde,6.0,C,28.82
2012.0,gironde,6.0,ED,11.1
2012.0,gironde,6.0,EG,10.32
2012.0,gironde,6.0,G,48.22
2012.0,gironde,7.0,Autres,2.0
2012.0,gironde,7.0,C,4.02
2012.0,gironde,7.0,D,19.58
2012.0,gironde,7.0,ED,9.05
2012.0,gironde,7.0,EG,9.84
2012.0,gironde,7.0,G,55.52
2012.0,gironde,8.0,Autres,2.4
2012.0,gironde,8.0,D,42.36
2012.0,gironde,8.0,ED,11.38
2012.0,gironde,8.0,EG,7.07
2012.0,gironde,8.0,G,36.79
2012.0,gironde,9.0,Autres,2.61
2012.0,gironde,9.0,C,3.79
2012.0,gironde,9.0,D,24.8
2012.0,gironde,9.0,ED,12.09
2012.0,gironde,9.0,EG,15.85
2012.0,gironde,9.0,G,40.88
2012.0,gironde,10.0,Autres,3.95
2012.0,gironde,10.0,D,32.22
2012.0,gironde,10.0,ED,16.29
2012.0,gironde,10.0,EG,8.91
2012.0,gironde,10.0,G,38.62
2012.0,gironde,11.0,Autres,2.51
2012.0,gironde,11.0,C,4.34
2012.0,gironde,11.0,D,20.33
2012.0,gironde,11.0,ED,18.8
2012.0,gironde,11.0,EG,7.47
2012.0,gironde,11.0,G,46.56
2012.0,gironde,12.0,Autres,2.35
2012.0,gironde,12.0,C,2.62
2012.0,gironde,12.0,D,28.07
2012.0,gironde,12.0,ED,12.26
2012.0,gironde,12.0,EG,10.97
2012.0,gironde,12.0,G,43.73
2012.0,guadeloupe,1.0,Autres,2.58
2012.0,guadeloupe,1.0,ED,1.75
2012.0,guadeloupe,1.0,EG,16.96
2012.0,guadeloupe,1.0,G,78.72
2012.0,guadeloupe,2.0,Autres,12.86
2012.0,guadeloupe,2.0,D,24.18
2012.0,guadeloupe,2.0,ED,1.56
2012.0,guadeloupe,2.0,EG,0.82
2012.0,guadeloupe,2.0,G,60.58
2012.0,guadeloupe,3.0,Autres,1.43
2012.0,guadeloupe,3.0,C,2.52
2012.0,guadeloupe,3.0,ED,2.82
2012.0,guadeloupe,3.0,EG,27.75
2012.0,guadeloupe,3.0,G,65.48
2012.0,guadeloupe,4.0,Autres,5.6
2012.0,guadeloupe,4.0,C,0.48
2012.0,guadeloupe,4.0,D,22.89
2012.0,guadeloupe,4.0,ED,1.15
2012.0,guadeloupe,4.0,EG,2.65
2012.0,guadeloupe,4.0,G,67.23
2012.0,guyane,1.0,Autres,25.79
2012.0,guyane,1.0,C,3.06
2012.0,guyane,1.0,EG,7.41
2012.0,guyane,1.0,G,63.74
2012.0,guyane,2.0,Autres,9.48
2012.0,guyane,2.0,D,30.51
2012.0,guyane,2.0,EG,7.74
2012.0,guyane,2.0,G,52.27
2012.0,haut-rhin,1.0,Autres,3.89
2012.0,haut-rhin,1.0,C,1.27
2012.0,haut-rhin,1.0,D,54.32
2012.0,haut-rhin,1.0,ED,13.88
2012.0,haut-rhin,1.0,EG,4.64
2012.0,haut-rhin,1.0,G,22.0
2012.0,haut-rhin,2.0,Autres,1.05
2012.0,haut-rhin,2.0,D,45.92
2012.0,haut-rhin,2.0,ED,20.25
2012.0,haut-rhin,2.0,EG,23.62
2012.0,haut-rhin,2.0,G,9.15
2012.0,haut-rhin,3.0,Autres,11.67
2012.0,haut-rhin,3.0,C,1.62
2012.0,haut-rhin,3.0,D,58.88
2012.0,haut-rhin,3.0,ED,13.39
2012.0,haut-rhin,3.0,EG,14.45
2012.0,haut-rhin,4.0,Autres,3.07
2012.0,haut-rhin,4.0,D,45.26
2012.0,haut-rhin,4.0,ED,21.47
2012.0,haut-rhin,4.0,EG,2.82
2012.0,haut-rhin,4.0,G,27.38
2012.0,haut-rhin,5.0,Autres,1.49
2012.0,haut-rhin,5.0,C,2.14
2012.0,haut-rhin,5.0,D,39.89
2012.0,haut-rhin,5.0,ED,16.76
2012.0,haut-rhin,5.0,EG,5.48
2012.0,haut-rhin,5.0,G,34.25
2012.0,haut-rhin,6.0,Autres,1.94
2012.0,haut-rhin,6.0,C,38.75
2012.0,haut-rhin,6.0,ED,26.57
2012.0,haut-rhin,6.0,EG,6.43
2012.0,haut-rhin,6.0,G,26.32
2012.0,haute-corse,1.0,Autres,28.32
2012.0,haute-corse,1.0,D,31.19
2012.0,haute-corse,1.0,ED,8.0
2012.0,haute-corse,1.0,EG,32.49
2012.0,haute-corse,2.0,Autres,17.47
2012.0,haute-corse,2.0,D,24.78
2012.0,haute-corse,2.0,ED,8.35
2012.0,haute-corse,2.0,EG,49.4
2012.0,haute-garonne,1.0,Autres,3.5
2012.0,haute-garonne,1.0,C,3.18
2012.0,haute-garonne,1.0,D,23.42
2012.0,haute-garonne,1.0,ED,10.45
2012.0,haute-garonne,1.0,EG,15.82
2012.0,haute-garonne,1.0,G,43.63
2012.0,haute-garonne,2.0,Autres,3.61
2012.0,haute-garonne,2.0,C,2.55
2012.0,haute-garonne,2.0,D,21.76
2012.0,haute-garonne,2.0,ED,13.4
2012.0,haute-garonne,2.0,EG,12.31
2012.0,haute-garonne,2.0,G,46.38
2012.0,haute-garonne,3.0,Autres,2.77
2012.0,haute-garonne,3.0,C,3.23
2012.0,haute-garonne,3.0,D,36.17
2012.0,haute-garonne,3.0,ED,7.81
2012.0,haute-garonne,3.0,EG,28.66
2012.0,haute-garonne,3.0,G,21.36
2012.0,haute-garonne,4.0,Autres,4.39
2012.0,haute-garonne,4.0,C,2.99
2012.0,haute-garonne,4.0,D,24.14
2012.0,haute-garonne,4.0,ED,8.92
2012.0,haute-garonne,4.0,EG,17.43
2012.0,haute-garonne,4.0,G,42.13
2012.0,haute-garonne,5.0,Autres,2.69
2012.0,haute-garonne,5.0,C,2.22
2012.0,haute-garonne,5.0,D,24.72
2012.0,haute-garonne,5.0,ED,16.83
2012.0,haute-garonne,5.0,EG,8.94
2012.0,haute-garonne,5.0,G,44.6
2012.0,haute-garonne,6.0,Autres,3.09
2012.0,haute-garonne,6.0,C,4.06
2012.0,haute-garonne,6.0,D,20.7
2012.0,haute-garonne,6.0,ED,14.0
2012.0,haute-garonne,6.0,EG,13.19
2012.0,haute-garonne,6.0,G,44.95
2012.0,haute-garonne,7.0,Autres,2.43
2012.0,haute-garonne,7.0,D,21.32
2012.0,haute-garonne,7.0,ED,18.5
2012.0,haute-garonne,7.0,EG,12.62
2012.0,haute-garonne,7.0,G,45.13
2012.0,haute-garonne,8.0,Autres,1.56
2012.0,haute-garonne,8.0,C,1.96
2012.0,haute-garonne,8.0,D,18.31
2012.0,haute-garonne,8.0,ED,13.66
2012.0,haute-garonne,8.0,EG,12.89
2012.0,haute-garonne,8.0,G,51.62
2012.0,haute-garonne,9.0,Autres,2.81
2012.0,haute-garonne,9.0,C,3.54
2012.0,haute-garonne,9.0,D,21.23
2012.0,haute-garonne,9.0,ED,11.97
2012.0,haute-garonne,9.0,EG,15.54
2012.0,haute-garonne,9.0,G,44.92
2012.0,haute-garonne,10.0,Autres,2.42
2012.0,haute-garonne,10.0,C,27.0
2012.0,haute-garonne,10.0,ED,10.33
2012.0,haute-garonne,10.0,EG,11.39
2012.0,haute-garonne,10.0,G,48.85
2012.0,haute-loire,1.0,Autres,2.41
2012.0,haute-loire,1.0,C,0.87
2012.0,haute-loire,1.0,D,49.74
2012.0,haute-loire,1.0,ED,11.68
2012.0,haute-loire,1.0,EG,11.86
2012.0,haute-loire,1.0,G,23.44
2012.0,haute-loire,2.0,Autres,4.97
2012.0,haute-loire,2.0,D,38.19
2012.0,haute-loire,2.0,ED,10.3
2012.0,haute-loire,2.0,EG,10.67
2012.0,haute-loire,2.0,G,35.86
2012.0,haute-marne,1.0,Autres,1.92
2012.0,haute-marne,1.0,C,1.79
2012.0,haute-marne,1.0,D,45.76
2012.0,haute-marne,1.0,ED,13.65
2012.0,haute-marne,1.0,EG,36.88
2012.0,haute-marne,2.0,Autres,1.16
2012.0,haute-marne,2.0,D,45.67
2012.0,haute-marne,2.0,ED,19.62
2012.0,haute-marne,2.0,EG,4.94
2012.0,haute-marne,2.0,G,28.61
2012.0,haute-saone,1.0,Autres,0.86
2012.0,haute-saone,1.0,C,3.73
2012.0,haute-saone,1.0,D,40.08
2012.0,haute-saone,1.0,ED,13.61
2012.0,haute-saone,1.0,EG,5.53
2012.0,haute-saone,1.0,G,36.2
2012.0,haute-saone,2.0,Autres,2.28
2012.0,haute-saone,2.0,C,1.6
2012.0,haute-saone,2.0,D,33.57
2012.0,haute-saone,2.0,ED,18.76
2012.0,haute-saone,2.0,EG,6.94
2012.0,haute-saone,2.0,G,36.87
2012.0,haute-savoie,1.0,Autres,2.38
2012.0,haute-savoie,1.0,D,43.45
2012.0,haute-savoie,1.0,ED,14.01
2012.0,haute-savoie,1.0,EG,8.86
2012.0,haute-savoie,1.0,G,31.3
2012.0,haute-savoie,2.0,Autres,3.43
2012.0,haute-savoie,2.0,C,3.24
2012.0,haute-savoie,2.0,D,41.72
2012.0,haute-savoie,2.0,ED,13.54
2012.0,haute-savoie,2.0,EG,8.74
2012.0,haute-savoie,2.0,G,29.34
2012.0,haute-savoie,3.0,Autres,2.37
2012.0,haute-savoie,3.0,C,8.3
2012.0,haute-savoie,3.0,D,41.16
2012.0,haute-savoie,3.0,ED,15.43
2012.0,haute-savoie,3.0,EG,32.73
2012.0,haute-savoie,4.0,Autres,1.22
2012.0,haute-savoie,4.0,C,8.81
2012.0,haute-savoie,4.0,D,38.48
2012.0,haute-savoie,4.0,ED,14.09
2012.0,haute-savoie,4.0,EG,8.78
2012.0,haute-savoie,4.0,G,28.63
2012.0,haute-savoie,5.0,Autres,8.79
2012.0,haute-savoie,5.0,D,43.7
2012.0,haute-savoie,5.0,ED,12.0
2012.0,haute-savoie,5.0,EG,6.83
2012.0,haute-savoie,5.0,G,28.66
2012.0,haute-savoie,6.0,Autres,1.58
2012.0,haute-savoie,6.0,C,16.46
2012.0,haute-savoie,6.0,D,37.13
2012.0,haute-savoie,6.0,ED,16.29
2012.0,haute-savoie,6.0,EG,28.54
2012.0,haute-vienne,1.0,Autres,2.76
2012.0,haute-vienne,1.0,C,2.5
2012.0,haute-vienne,1.0,D,17.21
2012.0,haute-vienne,1.0,ED,12.94
2012.0,haute-vienne,1.0,EG,15.28
2012.0,haute-vienne,1.0,G,49.31
2012.0,haute-vienne,2.0,Autres,0.64
2012.0,haute-vienne,2.0,C,2.83
2012.0,haute-vienne,2.0,D,20.58
2012.0,haute-vienne,2.0,ED,12.88
2012.0,haute-vienne,2.0,EG,15.12
2012.0,haute-vienne,2.0,G,47.96
2012.0,haute-vienne,3.0,Autres,11.93
2012.0,haute-vienne,3.0,C,24.58
2012.0,haute-vienne,3.0,ED,11.95
2012.0,haute-vienne,3.0,EG,2.33
2012.0,haute-vienne,3.0,G,49.2
2012.0,hautes-alpes,1.0,Autres,1.12
2012.0,hautes-alpes,1.0,C,1.85
2012.0,hautes-alpes,1.0,D,27.05
2012.0,hautes-alpes,1.0,ED,15.47
2012.0,hautes-alpes,1.0,EG,13.86
2012.0,hautes-alpes,1.0,G,40.65
2012.0,hautes-alpes,2.0,Autres,1.73
2012.0,hautes-alpes,2.0,C,33.59
2012.0,hautes-alpes,2.0,ED,10.95
2012.0,hautes-alpes,2.0,EG,53.75
2012.0,hautes-pyrenees,1.0,Autres,1.13
2012.0,hautes-pyrenees,1.0,C,28.42
2012.0,hautes-pyrenees,1.0,ED,8.01
2012.0,hautes-pyrenees,1.0,EG,14.71
2012.0,hautes-pyrenees,1.0,G,47.73
2012.0,hautes-pyrenees,2.0,Autres,1.36
2012.0,hautes-pyrenees,2.0,C,2.45
2012.0,hautes-pyrenees,2.0,D,26.21
2012.0,hautes-pyrenees,2.0,ED,11.17
2012.0,hautes-pyrenees,2.0,EG,58.81
2012.0,hauts-de-seine,1.0,Autres,4.62
2012.0,hauts-de-seine,1.0,C,1.73
2012.0,hauts-de-seine,1.0,D,16.87
2012.0,hauts-de-seine,1.0,ED,11.47
2012.0,hauts-de-seine,1.0,EG,32.8
2012.0,hauts-de-seine,1.0,G,32.51
2012.0,hauts-de-seine,2.0,Autres,3.57
2012.0,hauts-de-seine,2.0,C,13.84
2012.0,hauts-de-seine,2.0,D,27.63
2012.0,hauts-de-seine,2.0,ED,9.05
2012.0,hauts-de-seine,2.0,EG,8.36
2012.0,hauts-de-seine,2.0,G,37.56
2012.0,hauts-de-seine,3.0,Autres,2.65
2012.0,hauts-de-seine,3.0,C,4.42
2012.0,hauts-de-seine,3.0,D,46.78
2012.0,hauts-de-seine,3.0,ED,6.28
2012.0,hauts-de-seine,3.0,EG,6.52
2012.0,hauts-de-seine,3.0,G,33.36
2012.0,hauts-de-seine,4.0,Autres,3.04
2012.0,hauts-de-seine,4.0,C,3.41
2012.0,hauts-de-seine,4.0,D,27.84
2012.0,hauts-de-seine,4.0,ED,9.43
2012.0,hauts-de-seine,4.0,EG,33.94
2012.0,hauts-de-seine,4.0,G,22.35
2012.0,hauts-de-seine,5.0,Autres,2.59
2012.0,hauts-de-seine,5.0,C,2.3
2012.0,hauts-de-seine,5.0,D,47.02
2012.0,hauts-de-seine,5.0,ED,6.41
2012.0,hauts-de-seine,5.0,EG,10.37
2012.0,hauts-de-seine,5.0,G,31.33
2012.0,hauts-de-seine,6.0,Autres,1.12
2012.0,hauts-de-seine,6.0,C,2.85
2012.0,hauts-de-seine,6.0,D,62.79
2012.0,hauts-de-seine,6.0,ED,7.98
2012.0,hauts-de-seine,6.0,EG,3.83
2012.0,hauts-de-seine,6.0,G,21.43
2012.0,hauts-de-seine,7.0,Autres,4.23
2012.0,hauts-de-seine,7.0,C,4.04
2012.0,hauts-de-seine,7.0,D,52.91
2012.0,hauts-de-seine,7.0,ED,7.3
2012.0,hauts-de-seine,7.0,EG,2.63
2012.0,hauts-de-seine,7.0,G,28.9
2012.0,hauts-de-seine,8.0,Autres,2.93
2012.0,hauts-de-seine,8.0,C,3.82
2012.0,hauts-de-seine,8.0,D,45.36
2012.0,hauts-de-seine,8.0,ED,7.47
2012.0,hauts-de-seine,8.0,EG,7.78
2012.0,hauts-de-seine,8.0,G,32.65
2012.0,hauts-de-seine,9.0,Autres,2.13
2012.0,hauts-de-seine,9.0,C,4.68
2012.0,hauts-de-seine,9.0,D,60.28
2012.0,hauts-de-seine,9.0,ED,5.29
2012.0,hauts-de-seine,9.0,EG,5.48
2012.0,hauts-de-seine,9.0,G,22.14
2012.0,hauts-de-seine,10.0,Autres,3.18
2012.0,hauts-de-seine,10.0,C,47.35
2012.0,hauts-de-seine,10.0,ED,5.44
2012.0,hauts-de-seine,10.0,EG,29.02
2012.0,hauts-de-seine,10.0,G,15.01
2012.0,hauts-de-seine,11.0,Autres,5.0
2012.0,hauts-de-seine,11.0,C,25.62
2012.0,hauts-de-seine,11.0,ED,6.57
2012.0,hauts-de-seine,11.0,EG,32.88
2012.0,hauts-de-seine,11.0,G,29.93
2012.0,hauts-de-seine,12.0,Autres,1.87
2012.0,hauts-de-seine,12.0,C,3.5
2012.0,hauts-de-seine,12.0,D,39.99
2012.0,hauts-de-seine,12.0,ED,7.18
2012.0,hauts-de-seine,12.0,EG,10.92
2012.0,hauts-de-seine,12.0,G,36.54
2012.0,hauts-de-seine,13.0,Autres,2.68
2012.0,hauts-de-seine,13.0,C,4.24
2012.0,hauts-de-seine,13.0,D,41.11
2012.0,hauts-de-seine,13.0,ED,5.47
2012.0,hauts-de-seine,13.0,EG,17.47
2012.0,hauts-de-seine,13.0,G,29.03
2012.0,herault,1.0,Autres,2.99
2012.0,herault,1.0,C,2.87
2012.0,herault,1.0,D,26.63
2012.0,herault,1.0,ED,18.67
2012.0,herault,1.0,EG,33.69
2012.0,herault,1.0,G,15.15
2012.0,herault,2.0,Autres,3.96
2012.0,herault,2.0,C,22.28
2012.0,herault,2.0,D,3.96
2012.0,herault,2.0,ED,11.23
2012.0,herault,2.0,EG,19.26
2012.0,herault,2.0,G,39.32
2012.0,herault,3.0,Autres,3.65
2012.0,herault,3.0,C,2.18
2012.0,herault,3.0,D,33.48
2012.0,herault,3.0,ED,15.88
2012.0,herault,3.0,EG,10.87
2012.0,herault,3.0,G,33.95
2012.0,herault,4.0,Autres,5.85
2012.0,herault,4.0,C,1.55
2012.0,herault,4.0,D,26.25
2012.0,herault,4.0,ED,17.67
2012.0,herault,4.0,EG,16.87
2012.0,herault,4.0,G,31.82
2012.0,herault,5.0,Autres,2.16
2012.0,herault,5.0,C,18.31
2012.0,herault,5.0,ED,24.15
2012.0,herault,5.0,EG,14.4
2012.0,herault,5.0,G,40.98
2012.0,herault,6.0,Autres,2.38
2012.0,herault,6.0,C,1.51
2012.0,herault,6.0,D,33.62
2012.0,herault,6.0,ED,22.54
2012.0,herault,6.0,EG,8.5
2012.0,herault,6.0,G,31.45
2012.0,herault,7.0,Autres,2.53
2012.0,herault,7.0,C,0.7
2012.0,herault,7.0,D,32.5
2012.0,herault,7.0,ED,22.79
2012.0,herault,7.0,EG,10.13
2012.0,herault,7.0,G,31.35
2012.0,herault,8.0,Autres,2.81
2012.0,herault,8.0,D,26.46
2012.0,herault,8.0,ED,21.35
2012.0,herault,8.0,EG,13.29
2012.0,herault,8.0,G,36.08
2012.0,herault,9.0,Autres,3.45
2012.0,herault,9.0,D,32.21
2012.0,herault,9.0,ED,20.56
2012.0,herault,9.0,EG,9.04
2012.0,herault,9.0,G,34.75
2012.0,ille-et-vilaine,1.0,Autres,4.5
2012.0,ille-et-vilaine,1.0,C,23.83
2012.0,ille-et-vilaine,1.0,ED,7.59
2012.0,ille-et-vilaine,1.0,EG,11.18
2012.0,ille-et-vilaine,1.0,G,52.87
2012.0,ille-et-vilaine,2.0,Autres,1.93
2012.0,ille-et-vilaine,2.0,D,30.46
2012.0,ille-et-vilaine,2.0,ED,5.4
2012.0,ille-et-vilaine,2.0,EG,14.11
2012.0,ille-et-vilaine,2.0,G,48.1
2012.0,ille-et-vilaine,3.0,Autres,1.71
2012.0,ille-et-vilaine,3.0,D,32.79
2012.0,ille-et-vilaine,3.0,ED,9.49
2012.0,ille-et-vilaine,3.0,EG,9.86
2012.0,ille-et-vilaine,3.0,G,46.15
2012.0,ille-et-vilaine,4.0,Autres,6.18
2012.0,ille-et-vilaine,4.0,C,23.97
2012.0,ille-et-vilaine,4.0,ED,17.11
2012.0,ille-et-vilaine,4.0,EG,5.05
2012.0,ille-et-vilaine,4.0,G,47.69
2012.0,ille-et-vilaine,5.0,Autres,0.86
2012.0,ille-et-vilaine,5.0,C,6.18
2012.0,ille-et-vilaine,5.0,D,43.33
2012.0,ille-et-vilaine,5.0,ED,8.24
2012.0,ille-et-vilaine,5.0,EG,7.56
2012.0,ille-et-vilaine,5.0,G,33.84
2012.0,ille-et-vilaine,6.0,Autres,1.92
2012.0,ille-et-vilaine,6.0,C,40.33
2012.0,ille-et-vilaine,6.0,ED,10.09
2012.0,ille-et-vilaine,6.0,EG,16.69
2012.0,ille-et-vilaine,6.0,G,30.97
2012.0,ille-et-vilaine,7.0,Autres,1.98
2012.0,ille-et-vilaine,7.0,C,6.65
2012.0,ille-et-vilaine,7.0,D,39.12
2012.0,ille-et-vilaine,7.0,ED,7.53
2012.0,ille-et-vilaine,7.0,EG,13.39
2012.0,ille-et-vilaine,7.0,G,31.33
2012.0,ille-et-vilaine,8.0,Autres,5.03
2012.0,ille-et-vilaine,8.0,D,25.87
2012.0,ille-et-vilaine,8.0,ED,5.6
2012.0,ille-et-vilaine,8.0,EG,15.66
2012.0,ille-et-vilaine,8.0,G,47.85
2012.0,indre,1.0,Autres,1.4
2012.0,indre,1.0,C,1.96
2012.0,indre,1.0,D,30.2
2012.0,indre,1.0,ED,13.12
2012.0,indre,1.0,EG,6.36
2012.0,indre,1.0,G,46.95
2012.0,indre,2.0,Autres,2.19
2012.0,indre,2.0,C,1.62
2012.0,indre,2.0,D,34.46
2012.0,indre,2.0,ED,12.99
2012.0,indre,2.0,EG,8.61
2012.0,indre,2.0,G,40.12
2012.0,indre-et-loire,1.0,Autres,2.19
2012.0,indre-et-loire,1.0,C,3.91
2012.0,indre-et-loire,1.0,D,33.24
2012.0,indre-et-loire,1.0,ED,8.13
2012.0,indre-et-loire,1.0,EG,10.83
2012.0,indre-et-loire,1.0,G,41.69
2012.0,indre-et-loire,2.0,Autres,2.34
2012.0,indre-et-loire,2.0,D,37.6
2012.0,indre-et-loire,2.0,ED,12.59
2012.0,indre-et-loire,2.0,EG,32.74
2012.0,indre-et-loire,2.0,G,14.72
2012.0,indre-et-loire,3.0,Autres,1.93
2012.0,indre-et-loire,3.0,C,9.4
2012.0,indre-et-loire,3.0,D,24.11
2012.0,indre-et-loire,3.0,ED,12.42
2012.0,indre-et-loire,3.0,EG,7.4
2012.0,indre-et-loire,3.0,G,44.76
2012.0,indre-et-loire,4.0,Autres,2.86
2012.0,indre-et-loire,4.0,C,2.12
2012.0,indre-et-loire,4.0,D,35.93
2012.0,indre-et-loire,4.0,ED,12.14
2012.0,indre-et-loire,4.0,EG,7.3
2012.0,indre-et-loire,4.0,G,39.65
2012.0,indre-et-loire,5.0,Autres,1.55
2012.0,indre-et-loire,5.0,C,2.63
2012.0,indre-et-loire,5.0,D,40.2
2012.0,indre-et-loire,5.0,ED,13.1
2012.0,indre-et-loire,5.0,EG,7.15
2012.0,indre-et-loire,5.0,G,35.36
2012.0,isere,1.0,Autres,2.2
2012.0,isere,1.0,C,3.21
2012.0,isere,1.0,D,34.4
2012.0,isere,1.0,ED,7.66
2012.0,isere,1.0,EG,14.21
2012.0,isere,1.0,G,38.31
2012.0,isere,2.0,Autres,2.85
2012.0,isere,2.0,C,2.52
2012.0,isere,2.0,D,18.77
2012.0,isere,2.0,ED,16.14
2012.0,isere,2.0,EG,20.35
2012.0,isere,2.0,G,39.36
2012.0,isere,3.0,Autres,4.23
2012.0,isere,3.0,C,2.63
2012.0,isere,3.0,D,19.9
2012.0,isere,3.0,ED,12.82
2012.0,isere,3.0,EG,18.97
2012.0,isere,3.0,G,41.47
2012.0,isere,4.0,Autres,2.73
2012.0,isere,4.0,D,28.86
2012.0,isere,4.0,ED,14.23
2012.0,isere,4.0,EG,12.23
2012.0,isere,4.0,G,41.96
2012.0,isere,5.0,Autres,2.31
2012.0,isere,5.0,C,2.59
2012.0,isere,5.0,D,25.16
2012.0,isere,5.0,ED,13.67
2012.0,isere,5.0,EG,12.42
2012.0,isere,5.0,G,43.85
2012.0,isere,6.0,Autres,5.61
2012.0,isere,6.0,D,36.29
2012.0,isere,6.0,ED,22.76
2012.0,isere,6.0,EG,4.98
2012.0,isere,6.0,G,30.36
2012.0,isere,7.0,Autres,1.41
2012.0,isere,7.0,C,1.75
2012.0,isere,7.0,D,34.38
2012.0,isere,7.0,ED,18.65
2012.0,isere,7.0,EG,8.97
2012.0,isere,7.0,G,34.83
2012.0,isere,8.0,Autres,2.23
2012.0,isere,8.0,C,2.53
2012.0,isere,8.0,D,33.0
2012.0,isere,8.0,ED,19.72
2012.0,isere,8.0,EG,5.43
2012.0,isere,8.0,G,37.09
2012.0,isere,9.0,Autres,3.88
2012.0,isere,9.0,C,6.96
2012.0,isere,9.0,D,26.81
2012.0,isere,9.0,ED,17.02
2012.0,isere,9.0,EG,45.33
2012.0,isere,10.0,Autres,2.12
2012.0,isere,10.0,C,2.19
2012.0,isere,10.0,D,31.44
2012.0,isere,10.0,ED,21.36
2012.0,isere,10.0,EG,9.95
2012.0,isere,10.0,G,32.94
2012.0,jura,1.0,Autres,2.04
2012.0,jura,1.0,D,40.91
2012.0,jura,1.0,ED,13.02
2012.0,jura,1.0,EG,10.16
2012.0,jura,1.0,G,33.86
2012.0,jura,2.0,Autres,1.04
2012.0,jura,2.0,C,9.06
2012.0,jura,2.0,D,37.15
2012.0,jura,2.0,ED,12.04
2012.0,jura,2.0,EG,14.95
2012.0,jura,2.0,G,25.77
2012.0,jura,3.0,Autres,1.81
2012.0,jura,3.0,C,1.56
2012.0,jura,3.0,D,37.65
2012.0,jura,3.0,ED,14.83
2012.0,jura,3.0,EG,18.3
2012.0,jura,3.0,G,25.85
2012.0,la-reunion,1.0,Autres,5.54
2012.0,la-reunion,1.0,C,21.41
2012.0,la-reunion,1.0,D,20.61
2012.0,la-reunion,1.0,ED,3.23
2012.0,la-reunion,1.0,EG,6.4
2012.0,la-reunion,1.0,G,42.81
2012.0,la-reunion,2.0,Autres,0.17
2012.0,la-reunion,2.0,C,2.5
2012.0,la-reunion,2.0,D,7.58
2012.0,la-reunion,2.0,ED,2.19
2012.0,la-reunion,2.0,EG,17.16
2012.0,la-reunion,2.0,G,70.4
2012.0,la-reunion,3.0,Autres,1.49
2012.0,la-reunion,3.0,D,11.97
2012.0,la-reunion,3.0,ED,2.93
2012.0,la-reunion,3.0,EG,8.73
2012.0,la-reunion,3.0,G,74.88
2012.0,la-reunion,4.0,Autres,1.42
2012.0,la-reunion,4.0,D,23.24
2012.0,la-reunion,4.0,ED,4.13
2012.0,la-reunion,4.0,EG,18.97
2012.0,la-reunion,4.0,G,52.24
2012.0,la-reunion,5.0,Autres,1.06
2012.0,la-reunion,5.0,C,20.42
2012.0,la-reunion,5.0,D,0.67
2012.0,la-reunion,5.0,ED,2.56
2012.0,la-reunion,5.0,EG,18.9
2012.0,la-reunion,5.0,G,56.38
2012.0,la-reunion,6.0,Autres,0.7
2012.0,la-reunion,6.0,C,1.71
2012.0,la-reunion,6.0,D,29.53
2012.0,la-reunion,6.0,ED,3.09
2012.0,la-reunion,6.0,EG,22.72
2012.0,la-reunion,6.0,G,42.25
2012.0,la-reunion,7.0,Autres,1.11
2012.0,la-reunion,7.0,C,37.81
2012.0,la-reunion,7.0,D,22.02
2012.0,la-reunion,7.0,ED,2.89
2012.0,la-reunion,7.0,EG,17.27
2012.0,la-reunion,7.0,G,18.91
2012.0,landes,1.0,Autres,1.6
2012.0,landes,1.0,C,6.31
2012.0,landes,1.0,D,27.56
2012.0,landes,1.0,ED,10.72
2012.0,landes,1.0,EG,8.26
2012.0,landes,1.0,G,45.57
2012.0,landes,2.0,Autres,1.98
2012.0,landes,2.0,C,2.39
2012.0,landes,2.0,D,27.31
2012.0,landes,2.0,ED,10.29
2012.0,landes,2.0,EG,13.68
2012.0,landes,2.0,G,44.37
2012.0,landes,3.0,Autres,1.3
2012.0,landes,3.0,C,3.07
2012.0,landes,3.0,D,21.36
2012.0,landes,3.0,ED,9.24
2012.0,landes,3.0,EG,8.97
2012.0,landes,3.0,G,56.07
2012.0,loir-et-cher,1.0,Autres,3.57
2012.0,loir-et-cher,1.0,C,34.8
2012.0,loir-et-cher,1.0,ED,15.8
2012.0,loir-et-cher,1.0,EG,8.56
2012.0,loir-et-cher,1.0,G,37.27
2012.0,loir-et-cher,2.0,Autres,1.95
2012.0,loir-et-cher,2.0,C,2.35
2012.0,loir-et-cher,2.0,D,36.84
2012.0,loir-et-cher,2.0,ED,19.84
2012.0,loir-et-cher,2.0,EG,6.36
2012.0,loir-et-cher,2.0,G,32.67
2012.0,loir-et-cher,3.0,Autres,4.69
2012.0,loir-et-cher,3.0,C,43.42
2012.0,loir-et-cher,3.0,ED,13.98
2012.0,loir-et-cher,3.0,EG,8.26
2012.0,loir-et-cher,3.0,G,29.64
2012.0,loire,1.0,Autres,3.79
2012.0,loire,1.0,C,1.11
2012.0,loire,1.0,D,25.55
2012.0,loire,1.0,ED,18.96
2012.0,loire,1.0,EG,8.78
2012.0,loire,1.0,G,41.79
2012.0,loire,2.0,Autres,1.57
2012.0,loire,2.0,D,26.19
2012.0,loire,2.0,ED,16.94
2012.0,loire,2.0,EG,11.9
